"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YIL009C-A",0.100177772491872,7.01870741944286,0.567789414634137,0.577661809368478,0.998805654941708,-4.69303481031214
"YOR124C",0.0598419389070363,6.66364516804358,0.31151682936458,0.75922687957388,0.998805654941708,-4.69307958190299
"YMR002W",0.0722306963634991,8.4401635305845,0.380328512311749,0.708450679051538,0.998805654941708,-4.69308284343401
"YGR134W",-0.0510654628984403,6.63056511285474,-0.25462407137701,0.8020932592361,0.998805654941708,-4.69313913851786
"YDL229W",-0.00912400703503174,9.95679327742366,-0.0420513618842255,0.966951754059433,0.998805654941708,-4.69319425393556
"YDL073W",0.00936078617438112,6.58072708928914,0.0445801176819232,0.964965754634812,0.998805654941708,-4.69328120498745
"YGL147C",-0.0481487236591127,9.40848085725307,-0.24554620304483,0.808997667585211,0.998805654941708,-4.69328741515186
"YJL198W",-0.0909812956701248,7.85224735004733,-0.527642464654813,0.604622869078516,0.998805654941708,-4.6933038971037
"YPR072W",0.0905274756106127,6.87048364416502,0.512841782810368,0.6147158623544,0.998805654941708,-4.69331672607287
"YFR011C",-0.0930116316931518,6.88276222823265,-0.526141357753528,0.605642813690548,0.998805654941708,-4.69332321657571
"YER067W",-0.0334552903022348,6.59638153815024,-0.142822565658688,0.888123335785413,0.998805654941708,-4.69333986143534
"YNL299W",-0.129073854791479,7.24416094784349,-0.58820902948802,0.564189253766493,0.998805654941708,-4.69334558860899
"YKL081W",-0.0638515909610174,9.03409337715332,-0.308196702946831,0.761707931296518,0.998805654941708,-4.69334800988717
"YAL053W",0.0273725199578565,6.59706914066778,0.134521057951253,0.89458342818733,0.998805654941708,-4.69335774919676
"YIL142W",0.0804348291345816,8.1985387438378,0.430208593821589,0.672492682735962,0.998805654941708,-4.69335953007535
"YGR122W",0.024470173677821,6.59377315110365,0.113108408603851,0.911280524947777,0.998805654941708,-4.6934399737093
"YER057C",0.0989707678433704,7.77117869436415,0.542597824596714,0.594507493164112,0.998805654941708,-4.69344072324597
"YLL026W",-0.00749990452379772,6.58454144163037,-0.0305141579109225,0.976015320714258,0.998805654941708,-4.69345075776591
"YMR277W",-0.0977404729906166,7.69132507143753,-0.558337536770357,0.583953542379277,0.998805654941708,-4.69346292669375
"YLR382C",0.00770286782597875,6.58382987245974,0.0370040144721592,0.970916425833236,0.998805654941708,-4.69348621919394
"YKL029C",-0.0699054368338575,8.88491278027863,-0.326606199424427,0.747985365604612,0.998805654941708,-4.69349781391507
"YPL126W",-0.0991354274202861,7.52827266456262,-0.57839306604891,0.570645061278659,0.998805654941708,-4.69354318235137
"YLR413W",-0.00247474291111838,9.93778069483885,-0.010983372532281,0.991365635495262,0.998805654941708,-4.69356182364393
"YHL029C",-0.0922281786956728,7.90103417270886,-0.513686384410575,0.614137731642666,0.998805654941708,-4.69357198396512
"YDR525W-A",0.0766804180590602,8.26369505970428,0.409876512091871,0.68705751302746,0.998805654941708,-4.69359117967892
"YMR067C",0.0758177939140587,6.74545572505367,0.41290256698356,0.684881584705816,0.998805654941708,-4.69359801558589
"YDR081C",0.0652971400219907,6.68917736175481,0.341014044796515,0.73730583616076,0.998805654941708,-4.69360981870753
"YPL269W",0.0279843026724478,6.60051343381595,0.140428998216897,0.889985158683388,0.998805654941708,-4.69366943179191
"YCR031C",0.0427018579741043,9.4972803773326,0.217289808659997,0.830590367473132,0.998805654941708,-4.69369437349552
"YDR035W",-0.0691801217733639,8.53650893745789,-0.358352509215913,0.72452722032868,0.998805654941708,-4.69372794061316
"YKR079C",-0.085598920831192,6.77646319682588,-0.448911230568541,0.659212313274694,0.998805654941708,-4.69373718287805
"YER023W",0.0980248475691282,7.37157481870024,0.584370150417655,0.566709453490793,0.998805654941708,-4.69375529890458
"YDR490C",-0.0922923131029497,6.80618022311655,-0.473541258756405,0.641900890985704,0.998805654941708,-4.69375593664983
"YLR115W",-0.0323491217082145,6.60012005226029,-0.147706758483879,0.884326294535133,0.998805654941708,-4.69376430327793
