"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YGR146C",-1.27154613325011,9.05295369975105,-6.26883632920979,2.77928208269264e-05,0.00850950778847952,2.77169775081561
"YDL022W",-0.966032427780096,7.3698763252216,-6.14629564023581,3.38534320880042e-05,0.00978928411211454,2.63758794678887
"YOR230W",-0.888970867939957,7.37999012223905,-6.06973335031754,3.83342848411988e-05,0.00997810781903229,2.51822225687645
"YMR122W-A",-1.51406501330979,9.84439860265031,-6.06963427385397,3.83404719271173e-05,0.00997810781903229,2.39121426395019
"YHR215W",-1.29974950190036,7.66393996535838,-5.70804687339955,6.97283598944337e-05,0.0155952518547097,1.94969517152384
"YIL121W",-0.995003770574219,6.83954409608965,-5.69836272917824,7.08720738034697e-05,0.0155952518547097,1.93241985463036
"YGR108W",-1.15454057495747,8.02381896273183,-5.69048624686531,7.18168124707773e-05,0.0155952518547097,1.92232021713597
"YOL011W",-0.965949828555452,7.72693151171595,-5.68972396710411,7.1908942269555e-05,0.0155952518547097,1.91661746035463
"YLR130C",-0.959489215815922,7.81536084335212,-5.65083734521589,7.67772738439801e-05,0.0159850284143167,1.85438716210056
"YER177W",-1.02633456522336,8.68846337696725,-5.61897231699381,8.10239955601382e-05,0.0162203806496354,1.80872948385708
"YGL231C",0.682182607448302,7.67548567695257,5.41350953096245,0.000115038731075779,0.0214389412254,1.44362433989365
"YMR145C",-1.17741074447507,8.20046310048569,-5.36306398163436,0.000125489711845262,0.0214389412254,1.39283520409101
"YMR173W",-0.904919133051292,7.22099073279243,-5.36181010072012,0.000125761795777444,0.0214389412254,1.3800719599338
"YJR016C",-1.27980248371762,9.54238073844084,-5.35521793847209,0.000127202438136988,0.0214389412254,1.36277761148248
"YGR180C",-0.811216322538771,7.42835226923243,-5.35302137842976,0.000127686297403919,0.0214389412254,1.35783378376891
"YER058W",0.953621049880687,7.21575993451288,5.30604553233636,0.000138508324795106,0.0225292447049539,1.2832968702027
"YAR071W",-0.900694501820013,7.59884560491847,-5.25375739194584,0.00015169018375024,0.0239256789824242,1.19456552732607
"YDR399W",-1.02335956141982,9.40652433771342,-5.22739802757169,0.000158826273694687,0.0239874759675115,1.16930564236425
"YOR193W",0.837988347595035,7.08961907422102,5.2150974848342,0.000162275509607888,0.0239874759675115,1.13504743312323
"YHR071W",-1.27743933373462,8.72207701223796,-5.17496512726491,0.000174083524992208,0.0239874759675115,1.09174534902768
"YLR038C",0.809329844996721,7.42697157878527,5.19594193106946,0.000167803615047977,0.0239874759675115,1.07945735571637
"YBR236C",0.799008239075814,7.02209950681963,5.17156376638884,0.000175124704469825,0.0239874759675115,1.06550285955126
"YJR148W",-0.981477199328868,7.97072768804568,-5.1280269431073,0.000189040859653245,0.024140981783558,0.991808169672644
"YCL025C",-0.867838099035225,8.53256134584566,-5.08872189653257,0.000202596252440135,0.024140981783558,0.942961750134836
"YLR414C",-0.709239454777724,7.40605960564781,-5.1097642435365,0.00019521754661515,0.024140981783558,0.942211883028896
"YDR492W",-1.59052822697992,8.2623939255646,-5.08460493147582,0.000204073621225082,0.024140981783558,0.935770403822733
"YKR014C",0.773719769952807,7.10515662728992,5.09791367259508,0.000199337909646285,0.024140981783558,0.931912091624524
"YKL096W-A",-1.94769173927213,10.1567498823167,-5.09078334685413,0.00020186069873095,0.024140981783558,0.898479753473418
"YDR155C",-1.10624312689647,8.21816485236483,-5.02917228827455,0.000225096784753092,0.0258415317942704,0.834291909849477
"YBL059W",0.783326816722853,7.0736079783191,5.02100883202098,0.000228378571092495,0.0258415317942704,0.804111129580721
"YMR246W",-1.17089807131789,9.10645355525274,-4.95940640660275,0.000254808778980793,0.0265632583154299,0.737535228256782
"YNR016C",-0.743526193756459,7.55042774662672,-4.98733594397022,0.00024245150752269,0.0265632583154299,0.733680962267166
"YGR032W",-0.796020965312785,7.16051929842025,-4.97521050446932,0.000247737841382959,0.0265632583154299,0.724641407558413
"YLR194C",-0.887649731011705,7.65761061577973,-4.95861006041506,0.000255170589005091,0.0265632583154299,0.691334376675013
"YGR282C",-0.962465802039166,8.22526945149138,-4.94229447362546,0.000262702332812486,0.0268110910252743,0.684027694190607
"YBR092C",-0.991385846779322,7.61822056791463,-4.92836620002264,0.000269315115512938,0.0269574072354777,0.641847524844008
"YKL185W",-1.15601497091922,7.81669233240768,-4.90508263153458,0.000280759269862621,0.0271640886655386,0.610060920729775
"YKL051W",-0.941117696671508,8.21475759541913,-4.89249310099802,0.000287156898637087,0.0271640886655386,0.598081433609396
"YDR397C",-0.819104403743247,7.25826791902785,-4.89859914958504,0.000284035248454436,0.0271640886655386,0.5876429605834
"YDR276C",-1.06520333144328,8.52581836036948,-4.86080718359187,0.000303939087465011,0.027640484918238,0.558853237563445
"YLR408C",0.998423953249374,6.80529867083229,4.85341055316882,0.00030800156104857,0.027640484918238,0.557530627691603
"YGR006W",0.761391975297646,8.02441002409357,4.88266742698677,0.000292255324739704,0.0271640886655386,0.550261674182665
