"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YGR279C",-1.04705110608023,8.06017985463176,-5.71263937192262,5.06727658728851e-08,6.76286529149659e-06,8.08728058462193
"YGR161W-C",-1.02086479095258,8.10303738608829,-5.64500034691069,7.05312633791478e-08,9.17788064721161e-06,7.77147374836195
"YGR086C",-1.0335917111954,8.35624477336229,-5.59958365119649,8.79447417969469e-08,1.11646922208075e-05,7.56869673011668
"YER043C",-1.08886032419385,8.90912795640572,-5.5660419921195,1.03435779152511e-07,1.28186483449719e-05,7.43654803757365
"YOL059W",-1.10722481056748,9.08296812890751,-5.53190399615686,1.21930100383899e-07,1.47592133139115e-05,7.28680205414865
"YER070W",-1.0587928649417,7.4649047109444,-5.50643813415768,1.37791450173705e-07,1.63001022307758e-05,7.154111091086
"YMR252C",-0.990269946491072,7.82625203663794,-5.47184705197102,1.62598386640515e-07,1.88072133880863e-05,6.97309721504369
"YDR508C",-1.20524153603676,9.84616708958585,-5.41337643937682,2.14775465489263e-07,2.4302310823296e-05,6.77308086998326
"YKL120W",-1.14858336237982,9.59685618176964,-5.34306522532087,2.99382068267159e-07,3.31549716027779e-05,6.45323970803573
"YPL231W",-1.00218859521842,8.56759988007674,-5.28711092225551,3.89173387685978e-07,4.22009892271983e-05,6.16031171186331
"YER026C",-0.921468289866874,7.98705385286649,-5.1048953244594,9.02953427952999e-07,9.59157671937828e-05,5.3352334481343
"YEL065W",-0.9246105511661,7.8756365892809,-5.07775043457533,1.02186305496537e-06,0.000106375944021895,5.217103606095
"YFR034C",-0.928430825733364,7.65853995253886,-5.06684906028635,1.07378167406108e-06,0.000109588894382116,5.18087140841644
"YNR001C",-0.93049167063058,8.40792822219811,-5.06013971619513,1.10699937607436e-06,0.000110806379855136,5.15859080612708
"YOL005C",-0.92463966178861,8.39154915393205,-5.05039806233698,1.15701221163639e-06,0.000113627331350328,5.11571798232257
"YKL056C",-1.07798385209546,9.63785307445253,-5.03377948903903,1.24743738647217e-06,0.000118052938119776,5.1084820174208
"YNL036W",-0.917187648933623,8.29904614794614,-5.03385920087741,1.24698770768592e-06,0.000118052938119776,5.04001481287595
"YMR122W-A",-1.11043765018378,9.95436314502046,-4.93982971441907,1.90289067107435e-06,0.000168427559224241,4.72273811962545
"YIL051C",-0.937654987179968,8.68531431794115,-4.94587422407953,1.85218585721167e-06,0.000168427559224241,4.68643324772455
"YOR355W",-0.879670648355354,7.91372106983924,-4.94380068952216,1.86943045377635e-06,0.000168427559224241,4.64196686566142
"YGR234W",-0.910791171624561,7.50069843292095,-4.9344769468542,1.9489142065109e-06,0.00016906830741482,4.62509824305032
"YJL151C",-0.883494525448726,8.00964437545908,-4.93909213661335,1.90916925921811e-06,0.000168427559224241,4.62348305730666
"YDR276C",-0.972600384642097,9.06473845927492,-4.89727268942903,2.29996242489264e-06,0.000196250892156823,4.50393341613952
"YDR073W",-0.878185357667059,7.76267092163974,-4.89351329703366,2.3386670083379e-06,0.000196334867393529,4.43254386752055
"YLR074C",-0.973244174563997,9.06605693353834,-4.86087854443326,2.70225007181089e-06,0.000223257327361519,4.3518995025916
"YNL289W",-0.885305396409094,7.70930114247826,-4.83630373465669,3.01158313796267e-06,0.00024492640989212,4.1933985714049
"YDL022W",-0.918477374970328,7.37005800882146,-4.82129773137466,3.21704149766588e-06,0.00025761078454386,4.16795261146649
"YHR216W",-1.03450184220162,9.71683766486289,-4.80278961317379,3.48918396101426e-06,0.000275169735107261,4.14485962064527
"YKR074W",-1.10763016683703,10.2927333755745,-4.79747338701131,3.57138608088832e-06,0.000277448724642145,4.14398001437745
"YKL183W",-0.873347705136989,7.54628938008699,-4.78867082055703,3.7116317560039e-06,0.000284103577794122,4.00910432545452
"YER062C",-0.874007030269248,7.50589270599496,-4.76295776159186,4.15248958235364e-06,0.00031324214892972,3.90631783329886
"YKL057C",-0.936553168796187,8.98613878762174,-4.74301721637819,4.52882391287538e-06,0.000336750406664519,3.86034426115926
"YDR399W",-0.924146610448506,8.92115989221287,-4.73238251410986,4.74280078389645e-06,0.000347694057467338,3.81283188541263
"YNR016C",-0.877263393042947,7.45449480139063,-4.72784483162361,4.83704679695067e-06,0.000349678174696226,3.76757761911607
"YDR342C",-0.960940968525627,8.84310166257577,-4.71065757186246,5.21070301919522e-06,0.00037153026321796,3.71941942607075
"YGR209C",0.902203192228238,8.82325987463398,4.68035926154071,5.93835893899368e-06,0.000411136350178666,3.59407133069658
"YNL299W",-0.83177793098624,7.86048026210452,-4.68060520915464,5.93207494748146e-06,0.000411136350178666,3.54541641213646
"YGR079W",-0.838728407292446,7.71406615735041,-4.67783822007571,6.00314363373268e-06,0.000411136350178666,3.53986876279709
"YDR397C",-0.84985137256425,7.53883477038527,-4.67236888023795,6.14604736370398e-06,0.000415456838027003,3.5308864784009
"YLR414C",-0.842421748723619,7.58699465910205,-4.66265702404506,6.40793444370559e-06,0.000422193655436552,3.48669945799721
"YDR147W",-0.837514014317852,7.73837109824511,-4.66294295225842,6.40007252835928e-06,0.000422193655436552,3.4756790809348
"YPR028W",-0.836372924764714,8.28305993880585,-4.63618767349028,7.17755933145486e-06,0.000466989954002782,3.38039805714585
"YMR195W",-0.916084106738548,8.75451219004767,-4.62497789996853,7.52972710699175e-06,0.000477954019413318,3.36650899751072
"YBL001C",-0.910743705882339,8.97172400359007,-4.6162462621877,7.81553430133431e-06,0.00048361630913167,3.34565163924525
"YOR153W",-0.82961496913451,8.18081097643251,-4.62514856284878,7.52424264702769e-06,0.000477954019413318,3.33004015771818
"YGR239C",-0.824900744605123,7.65049260181002,-4.61503855456334,7.85588005164898e-06,0.00048361630913167,3.28648656675195
"YOL126C",-0.890360058842787,8.84333258809271,-4.60122040558712,8.33203966706501e-06,0.000504282168221784,3.27703900887932
"YHR092C",-0.844159859847823,7.91878641098299,-4.61379382910261,7.8976726755412e-06,0.00048361630913167,3.27551827487487
"YJL158C",-0.815711199609803,8.15998684541127,-4.54662885829194,1.05001376555763e-05,0.000628197890773272,3.01410867563922
"YBR065C",-0.897592228457501,7.22583616931099,-4.50928679089501,1.228621455448e-05,0.000726701667682597,2.92679676774069
"YER178W",-0.830099031963537,8.06492035041834,-4.49978347590752,1.27854929997286e-05,0.000747735854647048,2.82425240193703
"YMR181C",-0.812625291441499,7.51627421850051,-4.47221608917633,1.4346791742493e-05,0.000829722789107514,2.73073590945359
"YML058W",-0.859211709604091,8.7925879255207,-4.45399390734641,1.54778617946626e-05,0.000885299677376032,2.69122534188515
"YPL026C",-0.837007096798042,8.63636058247348,-4.43724735770782,1.65926116253331e-05,0.000938745038150638,2.61434712285032
"YLL040C",-0.857379460111431,7.70747520714861,-4.3760351452193,2.13614945951465e-05,0.00119555461685739,2.33954859536144
"YGR276C",0.844456536758669,7.18534319715496,4.34041826296228,2.47157676593895e-05,0.00136856990071407,2.25653663975336
"YPL265W",-1.0707311965088,11.106842942871,-4.30264298035899,2.88239059751171e-05,0.00154668485155138,2.23099519009978
"YOL143C",-0.775248166597069,8.20469022006192,-4.33223778043426,2.55546934659965e-05,0.00140012820516328,2.17816076943479
"YPR149W",-0.812818768466005,7.42461436861355,-4.31098473436685,2.78639133187264e-05,0.0015107465502497,2.11860895938741
"YGR096W",-0.773431618267772,7.54722135612814,-4.29412036458514,2.98374386369179e-05,0.00158473334801181,2.03515935251936
"YJL026W",-0.786243257942293,8.41674135879436,-4.28372677749721,3.11197710519246e-05,0.00163614553863907,2.00733112099466
"YBR009C",-0.891920939915565,9.47394534210644,-4.24882055085961,3.58244760480441e-05,0.00184620195871356,1.95335480278069
"YDR146C",-1.01209518497489,6.87645756357207,-4.22454971604187,3.94896111284129e-05,0.00201513162669989,1.9181153947688
"YBR035C",-0.792659246010699,8.58294551090288,-4.24936137780423,3.57466407172114e-05,0.00184620195871356,1.88997703406467
"YOL137W",0.866350540658084,7.0693425637802,4.21317447173159,4.1328501725853e-05,0.00206282871997522,1.8043408410452
"YDR077W",0.772286976230343,8.09274227367893,4.21727795036623,4.06558864387293e-05,0.00205450377586006,1.73205141862123
"YMR043W",-0.740993880725696,7.71781360514436,-4.21145646092723,4.16132594807681e-05,0.00206282871997522,1.7072666360833
"YKL216W",-0.948937408118964,10.2304467897775,-4.17020823882084,4.9041862598666e-05,0.0023582799386948,1.70454246812512
"YOR342C",0.765445156210028,7.33631745074029,4.17521725219662,4.80763189754026e-05,0.0023582799386948,1.59939731377604
"YGR097W",-0.753489726237251,8.29005169308179,-4.17083304014528,4.89204202756244e-05,0.0023582799386948,1.57388024758003
"YNL129W",-0.757242202481361,7.54017510229628,-4.16844729837819,4.93856893982196e-05,0.0023582799386948,1.55984926431728
"YGR106C",0.728198730654739,7.55275451987918,4.16207849407731,5.06485607083246e-05,0.00239659780442572,1.51922344546062
"YHR007C",-0.739371696453928,7.57816162809572,-4.15693849038823,5.16902362527931e-05,0.00242385297023233,1.51271502520694
"YCR021C",0.757011085085758,7.33405321253621,4.14662746604867,5.38419743816841e-05,0.00248006616510324,1.49259348001495
"YKR093W",0.730927802033332,8.05677472870798,4.149422170688,5.32504536530781e-05,0.002474719743431,1.47610039111969
"YGL035C",-0.740736490347262,7.54995872351025,-4.13553172662368,5.62530459484028e-05,0.00256839565053892,1.43806918590311
"YGR055W",-0.745902834188501,8.06969010276284,-4.13328244663522,5.67542311562346e-05,0.00256874585363653,1.42153767148375
"YDR156W",-0.776357221183058,8.49967029052294,-4.12483429520995,5.86750372037445e-05,0.00261028691149991,1.41948104874577
"YGR049W",-0.795625128924397,7.25326660741317,-4.11475613225319,6.10477436816364e-05,0.00269282632087218,1.40980210464731
"YLR372W",-0.725820748960555,7.73938859229743,-4.12875442110658,5.77761409408249e-05,0.00259245528962926,1.39796703194863
"YGL187C",0.781537757967191,7.18862261613009,4.09307345589697,6.646705474192e-05,0.00285918198290656,1.32375230041251
"YMR033W",0.839183166496448,7.04595110358812,4.08053226400766,6.98081612748717e-05,0.00295407706858299,1.31644618997906
"YGR157W",-0.723930975584327,7.85263060214426,-4.09989596617401,6.47141666434922e-05,0.00283056501999477,1.29080408886352
"YMR291W",-0.71902468669109,7.74065819689004,-4.09526353315457,6.5899481711649e-05,0.00285839001924277,1.27463827669276
"YGR180C",-0.765429168190065,7.38227800991886,-4.08498531307666,6.86038706070669e-05,0.00292691103696544,1.27451890118637
"YBR069C",-0.864543151727324,9.62418180399442,-4.05230000700305,7.79259853217925e-05,0.00327100607741879,1.24107151129321
"YLR205C",-0.824416976931467,7.11168616217618,-4.02555390852621,8.64413745332661e-05,0.0035427350743752,1.1198101775184
"YGL162W",-0.708041798404974,7.85780250355278,-4.04719566844456,7.94867041878164e-05,0.00330982636238067,1.09784005478221
"YNL180C",-0.745323045589424,8.43303271560223,-4.03799144516343,8.23766714661217e-05,0.00340294107127907,1.097218223121
"YGL190C",-0.769652385148721,8.77805556119233,-3.99928617816843,9.56631570975834e-05,0.0038598971526583,0.986358401357781
"YLR259C",0.699895470501175,7.53696245371563,4.01382815914747,9.04480324495739e-05,0.0036779844445315,0.975794292851299
"YER144C",-0.724886771801276,7.44653521812224,-3.990532962137,9.89391160131142e-05,0.0038850162275155,0.921017274116358
"YGR158C",-0.717361387375369,8.10369111715126,-3.99415603831534,9.75703940110673e-05,0.0038850162275155,0.915985034423096
"YBL039C",-0.702377265870161,7.88403048674343,-3.99345112219994,9.78352750671935e-05,0.0038850162275155,0.903594175160938
"YOR154W",-0.695649561217507,7.77845255266254,-3.98966083537122,9.92713080229706e-05,0.0038850162275155,0.889226511936311
"YER035W",-0.730969841914651,8.30596650156055,-3.98146127769057,0.000102446894838168,0.00395109829398828,0.88374343497089
"YMR083W",-0.717338988218718,7.49682301152868,-3.98138202919914,0.000102478053734566,0.00395109829398828,0.880539400855056
"YMR016C",-0.714549430970188,8.25217164902327,-3.97842307963688,0.000103647933812228,0.00396681981979887,0.868714361085893
"YFL055W",0.696401065863916,7.51420482440481,3.97169901540659,0.000106353898091493,0.00404067182165127,0.826531560156861
"YGR108W",-0.697526907244532,7.71252762311311,-3.96523380740075,0.000109019025139636,0.0041119132308102,0.803476307066505
"YFR050C",0.749339104432662,7.24362272631287,3.94939028436513,0.000115821554050826,0.00426372810939133,0.793972900427792
"YLL039C",-0.712636036769825,8.23685743164759,-3.95646001438049,0.00011273764933375,0.00422157888332496,0.789208809074158
"YNL065W",-0.716729441244524,8.33636288656857,-3.95252813233741,0.000114443005011414,0.0042548274363172,0.782670764094171
"YPL056C",-0.713027660879419,7.46945516112841,-3.94826282441327,0.000116320728440647,0.00426372810939133,0.76543393620205
"YHR049W",-0.699332581836667,8.14123011440101,-3.94205175590118,0.000119107542894509,0.00433534797738407,0.73149202965425
"YJR010W",0.679620013880063,7.83010469441322,3.9398178897739,0.000120125289808861,0.00434202870454944,0.7021476565304
"YHR128W",-0.717415515107548,8.4225609324166,-3.92571829073901,0.000126742497509112,0.00454961861748226,0.694488887727179
"YMR196W",-0.701170913190363,7.53330656885747,-3.91712654940661,0.000130943235334826,0.00466821602683405,0.645235188118526
"YHR183W",-0.722420663093525,8.57460975704998,-3.87089292323226,0.000155917664881626,0.00548705843656904,0.514734585541623
"YKL029C",-0.712780000129307,8.38797660315772,-3.87071820688538,0.000156020105401002,0.00548705843656904,0.498229768859764
"YGL210W",-0.68465905188636,8.10339079877055,-3.85583363597304,0.000164985882501629,0.00576343300953677,0.425419704095663
"YER091C",-0.681273644290367,8.13467331910019,-3.83335380290793,0.000179459168821396,0.00622723315810246,0.34901683289703
"YJR085C",0.667552935383234,7.60413009056485,3.83088223513072,0.00018112200053423,0.00624331134291833,0.320085951385592
"YNL112W",-0.823003850514676,9.82196422255811,-3.78007495716235,0.000218721655242647,0.00744082493815673,0.301494815933458
"YLR179C",-0.701965172998259,7.44412584532035,-3.79718753548157,0.000205300261206843,0.00703018328672117,0.242642596001184
"YMR251W-A",-0.696927173250693,8.48461414728063,-3.77127770436558,0.000225940796226541,0.00763650548285158,0.16253966289305
"YPL256C",-0.822595664994034,6.95059603363637,-3.72242048428945,0.000270319432954625,0.00884913615426934,0.10798713210685
"YGL255W",-0.813775891897204,9.7623975371689,-3.7131148743814,0.000279657441327495,0.00904109926776157,0.0715543664961826
"YDR400W",-0.669939328223674,7.48551515836606,-3.73444381230054,0.000258690454796761,0.0086313065206227,0.0167261658758431
"YPL016W",0.704877290763476,7.1759731244831,3.71986598877112,0.000272853026049015,0.00887625000365703,0.00794050620375675
"YNL077W",-0.65301130447195,7.66881202477326,-3.73513765357108,0.00025803402702942,0.0086313065206227,-0.000140384906615054
"YLR354C",-0.663384497133521,8.1590394469098,-3.7312458847211,0.000261736418639374,0.00867731247782128,-0.000142369984255097
"YBL105C",0.751427710784932,7.02311433981419,3.70095634412836,0.000292318480726994,0.00933446436922703,-0.0103347627212198
"YDR429C",0.643804396639065,7.6974529189122,3.72767278912116,0.000265179848594383,0.00873582982236558,-0.038792370475524
"YGR041W",-0.75211570734107,7.08998272174431,-3.67076500734274,0.000326141056463564,0.0101650550831907,-0.111663182054442
"YDR143C",0.638593455709532,7.73710703768715,3.70528007713311,0.000287755211220497,0.00924546836051041,-0.114592310061319
"YGL098W",0.748081669389666,9.24881412381692,3.66521897360467,0.000332742915568065,0.0102656606961662,-0.129052536840354
"YGR155W",-0.711054990182952,8.88176552442127,-3.66474454937186,0.000333313478895693,0.0102656606961662,-0.161745465286164
"YDR502C",-0.666519929840714,7.42791330784369,-3.67649837347599,0.000319446357670653,0.0101249056919281,-0.170666294251251
"YGR204W",-0.644502010351658,7.98416475393268,-3.67519013153482,0.000320962428274377,0.0101249056919281,-0.199668005564819
"YMR112C",0.647678836921383,7.51747864540545,3.67212385244843,0.000324542493021011,0.0101650550831907,-0.214994692049776
"YIL075C",0.635453270885121,7.53379411453981,3.65982491757303,0.000339284751825304,0.0103881007838277,-0.258779747006541
"YAL002W",-0.716485316655847,9.01047322297065,-3.6227044878442,0.000387706618768428,0.0117326334342422,-0.289801659965915
"YAL003W",-0.742488276725748,9.35590792442538,-3.60703554355463,0.000410042314703721,0.0123174848946143,-0.311542849047605
"YHR162W",-0.838095890852709,10.4826010807442,-3.58185907083941,0.000448487850371395,0.0131885833965148,-0.313671501456468
"YLR431C",-0.633890747633519,7.88993368727414,-3.63692749425832,0.000368430044229502,0.0112144934515471,-0.331624990764804
"YDR046C",-0.634742404385439,7.91457940770666,-3.60585997771978,0.000411766065641286,0.0123174848946143,-0.433414545909912
"YJR082C",0.61994310589113,7.603599719047,3.60207014752684,0.00041736976896027,0.0124137694139326,-0.457355876346335
"YDR525W-A",-0.650028603257253,8.34800323467223,-3.58713722479287,0.000440156939002557,0.0130171412926608,-0.466700298625912
"YNL078W",-0.633638533204543,7.53762181363529,-3.57935437569217,0.000452492948672755,0.0132316056058522,-0.511033254965066
"YOR273C",-0.79388432409738,6.89121920202057,-3.51800754120527,0.000561766244539404,0.0157203941012236,-0.544061861022991
"YNL075W",0.656585097760635,7.31451693990372,3.56210796893014,0.000480998599730032,0.0139865793943845,-0.546407226213815
"YJL130C",-0.710669563503313,9.16336677717173,-3.53116875490029,0.00053641714875904,0.0151741916265804,-0.574625478211469
"YFR033C",-0.677934441700397,7.22047519863872,-3.53780680580108,0.000524043776669198,0.014987076140457,-0.5856398797179
"YNR019W",-0.674321607304436,7.28826505523516,-3.54105873296359,0.000518080588543714,0.0149811636853891,-0.589162587474857
"YDR033W",-0.631105726020641,8.20001430146325,-3.53830332255465,0.000523129137715072,0.014987076140457,-0.638284725850041
"YIL044C",0.624017092914357,7.45027091643557,3.53187030947615,0.000535096580435597,0.0151741916265804,-0.671002680406152
"YBR067C",0.634076265404514,8.27784865966237,3.52352186683881,0.00055101134513653,0.0155027786564089,-0.682555546747301
"YDL189W",0.652495814018718,7.23563532168794,3.50573542038353,0.00058641338870058,0.0163223619689119,-0.715780448421752
"YGL129C",0.645191776531908,7.25198128667754,3.50321119211219,0.000591607399003883,0.0163793431479533,-0.727049143876606
"YER171W",0.698489044855282,7.02646389525597,3.47530486381992,0.000651982637666275,0.0174029211746306,-0.753435069368029
"YDR507C",-0.803847430693751,6.83816481596054,-3.44584070896751,0.000721974515892005,0.018883805805115,-0.754637424244827
"YFR024C-A",0.668551541763802,7.12933062661338,3.48482600305531,0.000630761962973804,0.017099562589993,-0.755966942221423
"YOL057W",0.692580173565456,8.81786170611195,3.48135435261198,0.00063842332138549,0.0172175823202667,-0.765945937697422
"YPR138C",-0.606595493240659,7.72195056606091,-3.49687821489304,0.000604829372566857,0.0165934211110675,-0.792565133436646
"YMR221C",0.613885688744644,7.85223044427556,3.49645837013151,0.00060571566015424,0.0165934211110675,-0.799751554634481
"YMR286W",0.607607447514118,7.48527948213717,3.48578949666395,0.000628651041968619,0.017099562589993,-0.825136458416593
"YIL027C",0.709401805895608,7.00005391860663,3.44841464487015,0.000715590084363033,0.0188113453995434,-0.82576133918602
"YDL074C",0.620282435399862,7.38583422536205,3.47844584656229,0.000644909065812867,0.0173028437502885,-0.832613606084903
"YBR031W",-0.687220398522235,8.87248376266697,-3.45097745069571,0.000709285877783221,0.0187402690043739,-0.856767528757725
"YLR066W",0.749887293441272,6.88692332166338,3.4219066688498,0.000783951399915646,0.0199047172515168,-0.865371243214984
"YKR076W",-0.61522601153226,7.51111368333093,-3.46561439534154,0.000674267350087198,0.0179059263122646,-0.877118873887601
"YFR043C",0.732100360358877,6.91627396918821,3.418977737643,0.000791869148753922,0.0199209919216203,-0.887475267948409
"YCR093W",0.64753058358146,7.20276030055521,3.44080026062238,0.00073463188810685,0.0190236765054535,-0.915728828929042
"YJL088W",-0.643540016304378,7.46808467506666,-3.44391359253189,0.00072678948030965,0.0189146962250587,-0.939768896161353
"YJR074W",-0.795341721228427,6.83218574258656,-3.38224916121336,0.000897728141737842,0.0218349298025489,-0.942732145404243
"YGR189C",-0.666550066268716,7.25195528444847,-3.42467472547922,0.000776536750568055,0.0198196346205198,-0.957133191439322
"YGR161C",-0.641552992616147,8.53334143837898,-3.42457880093878,0.000776792596078011,0.0198196346205198,-0.971975186236916
"YJL201W",0.614498857896035,7.41089595387005,3.43266095730356,0.000755510953192472,0.0194674975810238,-0.982682686222422
"YDR333C",0.600388034544088,7.5106523823874,3.41883867146222,0.000792246940975101,0.0199209919216203,-1.04094185852193
"YOL064C",0.626618972886042,7.24243937040431,3.39973301659162,0.000845785049326919,0.0210636898648163,-1.05563929066629
"YAR027W",0.746119690919162,6.84314279051092,3.35386168786414,0.000988463332866956,0.0234929298975913,-1.06221200310653
"YBL081W",0.611491624653787,7.35624839980883,3.39530878616859,0.000858656504501257,0.0212824147901383,-1.09139601965467
"YBR029C",-0.594327383472891,7.7240663278472,-3.40221267369319,0.000838650152143397,0.0209864136630115,-1.09406489905376
"YGL195W",0.60461301046488,7.35912434759053,3.39090878038306,0.000871639092824837,0.0215018079533331,-1.1068970942965
"YPL145C",0.677423991794578,7.02855434468541,3.36035846906959,0.000966971680294168,0.0232042667251316,-1.11710143405246
"YDR168W",0.602502007068793,7.36920127219669,3.38790197525365,0.000880616308302535,0.0216207919090316,-1.11799667276189
"YDR027C",0.661610398645191,7.06033437775752,3.35682789112899,0.000978596216447549,0.0233651069110527,-1.1382615383201
"YOR052C",-0.611917763340088,8.3636490535387,-3.37670544799821,0.000914811348934217,0.0221469445172214,-1.13835663884357
"YLR154C",-0.736402710692404,6.91130985122441,-3.33052605498434,0.00106939437993973,0.0245687008400464,-1.14091775773496
"YHL040C",0.594508211422054,7.44947093285492,3.38240583577764,0.000897249705251296,0.0218349298025489,-1.14856720357711
"YDR297W",-0.623295603457704,7.35073828293492,-3.36022715788322,0.000967401705927678,0.0232042667251316,-1.17854681876198
"YIL043C",0.63843297172584,7.1349526860503,3.34935141939589,0.00100364507750221,0.0235476159225001,-1.18492194880249
"YLR237W",-0.606773887066975,7.3920816863044,-3.34938079426528,0.00100354549962216,0.0235476159225001,-1.22410403676457
"YLR113W",-0.638801135799322,8.75732167876154,-3.336308564289,0.00104878247400519,0.0242618345653201,-1.2252924960539
"YNL300W",-0.640333889790258,7.19331428087408,-3.32994453707535,0.00107148800973881,0.0245687008400464,-1.24110949232135
"YIL110W",-0.596384627499812,7.49938479636714,-3.34914757135731,0.00100433635634871,0.0235476159225001,-1.24283401915567
"YJR135W-A",0.608992848804615,7.28785621740592,3.34153228254181,0.00103048186562022,0.0240522785226604,-1.24573286028305
"YGL225W",-0.578793442203731,7.80012682344625,-3.3377416191959,0.00104373197895548,0.0242527899574252,-1.29560900772112
"YHR058C",0.674657325221697,7.0146174372499,3.29708064321616,0.00119622103456447,0.0273084670390704,-1.30178160244081
"YNL015W",-0.69970293747906,6.95067364438311,-3.25310263316143,0.00138437781904634,0.0304037407094355,-1.39296917444463
"YPR042C",0.61210024980487,7.21216987296592,3.2870331845424,0.00123697812117661,0.0279933526988012,-1.39664355057355
