"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YKR074W",-1.12594844436691,8.75841602554473,-10.0878427000173,6.05017210452472e-12,1.36918025235005e-09,17.2131624466683
"YLR043C",-0.89415053035798,8.57860555348448,-10.030026768569,7.04285092599657e-12,1.52741829457551e-09,17.0644384324513
"YKL096W",-1.01332520625962,7.51540318925908,-9.98351680480419,7.96093994301141e-12,1.65746769613498e-09,16.9466957580073
"YKL060C",-0.899506292922608,10.1474209055036,-9.96173069624711,8.4320629848137e-12,1.68803414753674e-09,16.8752867635159
"YGL209W",-1.01106204790308,9.87584826923394,-9.80883027304314,1.2645441844695e-11,2.43776017783843e-09,16.4749005719946
"YPL060W",-0.985437599542059,10.5211413694328,-9.77193033022822,1.39510651331571e-11,2.59340335778866e-09,16.3760919607266
"YGL008C",-1.0867721287479,8.52118456579826,-9.69263978531137,1.72411006448156e-11,3.09448030538845e-09,16.1824508653604
"YEL040W",-0.897510370820044,8.43382579167099,-9.51003607918305,2.81640100617066e-11,4.8864557457061e-09,15.698582766435
"YGR243W",-1.31451359689673,7.87608686196059,-9.41341827572303,3.65785028163925e-11,6.14164861804268e-09,15.4547110192384
"YBR068C",-0.864398937259108,9.9977700296621,-9.38095132187161,3.99479539266217e-11,6.49778438087706e-09,15.3345349406783
"YDR384C",-0.839297303393623,8.04335859194232,-9.2591840073069,5.56607201632406e-11,8.77921358938386e-09,15.0354034891061
"YDR033W",-1.12705012542329,6.74511846629795,-8.97644416163213,1.21125156505226e-10,1.85428364591088e-08,14.2670925082477
"YMR011W",-0.918475586317767,10.2605826039014,-8.73017369230076,2.40415978100816e-10,3.57532904575642e-08,13.5536399525612
"YOR374W",-1.32674706211163,8.94354108182054,-8.66232290353433,2.90785574598318e-10,4.07980733400709e-08,13.381656208301
"YKR075C",-0.96040817600432,9.44200308975883,-8.66618426902004,2.87650341825405e-10,4.07980733400709e-08,13.380843669331
"YDR508C",-0.828358960969452,9.48740951807523,-8.65377108236666,2.97853369245474e-10,4.07980733400709e-08,13.3454228874806
"YJL133C-A",-0.901671759901686,8.11972164949551,-8.58644640997828,3.59954908047743e-10,4.68391324097125e-08,13.1921989538886
"YJL158C",-0.76157450090021,9.40940047400253,-8.5974884453468,3.48933094375538e-10,4.65691475955045e-08,13.1889903911839
"YDR399W",-0.746075763525388,8.98782435327903,-8.54895894273861,4.00082153556998e-10,5.07909172991261e-08,13.0599287644773
"YNL299W",-0.836939921706852,8.30168260628133,-8.48366198339392,4.81149793854276e-10,5.96282065955121e-08,12.8977552871384
"YDR342C",-0.972639119695765,7.29373877795483,-8.45839899382981,5.16824749407223e-10,6.22154159846657e-08,12.868305881956
"YBR065C",-1.0312324447605,7.13963493102068,-8.44430334020226,5.37885440789617e-10,6.22154159846657e-08,12.8323420242052
"YBR158W",-1.0898791642498,8.28704896088259,-8.44459801780168,5.37436358215323e-10,6.22154159846657e-08,12.7915166459753
"YLR355C",-0.72437203057516,11.2626001687402,-8.11593604034943,1.37315270868632e-09,1.55375214102441e-07,11.823446799277
"YMR307W",-0.827470718023637,8.99302328725373,-8.10394683129502,1.42129691737559e-09,1.57401073509361e-07,11.8037876529123
"YPL135W",-0.643439373627923,8.96530154594139,-8.04967131167862,1.66160097388033e-09,1.80179855605149e-07,11.6483057422239
"YPL061W",-0.877705915810164,10.9410235252873,-7.94365187207098,2.25667836709908e-09,2.39714508178586e-07,11.3302048971186
"YOR315W",-0.802964541363157,7.35789814770907,-7.80298862914688,3.39393218079565e-09,3.46380725510615e-07,11.0207684328776
"YHR174W",-0.730079197899239,9.90891626254976,-7.82971394534704,3.1401921900853e-09,3.2689400698788e-07,11.0046765427145
"YMR145C",-0.876346346065514,7.30106184144039,-7.78560335363941,3.57005093278482e-09,3.51609487817605e-07,10.9748466364022
"YJR137C",0.77380759416875,8.11016998610728,7.77296330943541,3.70388700908873e-09,3.57013553376052e-07,10.8886847095176
"YJR104C",-0.626785141444376,9.30201380779651,-7.78462147759526,3.58026952052508e-09,3.51609487817605e-07,10.8802230549479
"YPL187W",-0.926065685416224,10.8133480608164,-7.73686157013836,4.11481140561918e-09,3.89410788477233e-07,10.7340075891344
"YOL064C",0.764552705976336,7.71130617823266,7.67346651374256,4.95146643861427e-09,4.52147066894513e-07,10.6264998192193
"YOL136C",-0.719046209160394,8.49941689946345,-7.67387487631856,4.9455596476908e-09,4.52147066894513e-07,10.5836566069316
"YGR155W",-0.743450250177956,8.95321817892129,-7.65773959583003,5.18446835888544e-09,4.65261341517219e-07,10.5213711864668
"YNL045W",-0.66753824807568,7.81461091455798,-7.42237762104498,1.03492492451093e-08,9.06114849116707e-07,9.89181587066548
"YAR066W",-0.782487626720708,7.33864531285984,-7.39231123043945,1.13092665287991e-08,9.57998176405435e-07,9.84086144504784
"YLR110C",-0.80189373024914,11.1117117883502,-7.41925066279758,1.04451279437084e-08,9.06114849116707e-07,9.8094482961729
"YJR003C",-0.730411061892051,7.88191327629942,-7.38384901278903,1.15953669766652e-08,9.57998176405435e-07,9.77588113751353
"YCR012W",-0.639010843808508,9.76210549884397,-7.38531677820703,1.15452234840788e-08,9.57998176405435e-07,9.71362330241318
"YER177W",-0.627437290843444,9.00618888962268,-7.37766820233167,1.18089509948241e-08,9.60399842625929e-07,9.70287825804306
"YJR129C",0.772945234153378,7.90331786765076,7.27402320912037,1.60462883344208e-08,1.28493739662554e-06,9.45410486876089
"YDR050C",-0.603897571622251,10.1618551146612,-7.22794624575847,1.83957299282842e-08,1.45075415570787e-06,9.24910815880112
"YDR276C",-0.691664746707645,8.48100091169131,-7.20804152232855,1.95154642255319e-08,1.51608942229692e-06,9.22548584067247
"YOL065C",0.696978138368787,7.70997031323938,7.12514677448529,2.49700274050639e-08,1.9113087153435e-06,9.0315593211313
"YLR057W",-0.655762059954321,7.93963470218122,-7.09487188324803,2.73261958392158e-08,2.03189784775884e-06,8.92502738518705
"YAL038W",-0.696191400289562,9.52400305956847,-7.09571028128336,2.72580162430937e-08,2.03189784775884e-06,8.86427935091807
"YHR214W",-0.675442875933489,7.5042222638832,-7.05201937180048,3.10504664999492e-08,2.27630532580614e-06,8.83475841312869
"YDL055C",-0.665903421562092,9.29654746415314,-7.03324830156618,3.28394770735029e-08,2.37402053010531e-06,8.68280071135303
"YNL327W",-0.948109554035112,8.01672371717573,-6.93810026164649,4.36426654623388e-08,3.11178183193799e-06,8.46143354218305
"YGR035C",-1.01301941935364,9.17534683077907,-6.92683472142396,4.51395306488424e-08,3.17501698685439e-06,8.37263024329466
"YFR030W",0.81493869865991,7.52706237067246,6.86695056613811,5.40112183184472e-08,3.69905778088839e-06,8.29025425691881
"YGR192C",-0.674554910883558,10.2600665078297,-6.90317587797722,4.84539597517778e-08,3.36270480677338e-06,8.28838274620428
"YKL182W",-0.702972027641243,7.75654586786923,-6.84021047726242,5.85221800180518e-08,3.86727219493128e-06,8.18911568838695
"YCL008C",0.696868724849613,8.71515414515657,6.85862114177433,5.5377430694827e-08,3.74337047748798e-06,8.18291191912534
"YOL155C",-0.565265421799722,9.65072179099465,-6.83922018277365,5.86963503169205e-08,3.86727219493128e-06,8.10208429788476
"YJL159W",-0.749747442533501,9.35856341517617,-6.68211018185288,9.41389141514448e-08,6.12491310197837e-06,7.63872810131736
"YLR180W",-0.656476983385045,7.66085063261812,-6.54563112370203,1.42101193059721e-07,9.13131740587465e-06,7.3235955478547
"YBL042C",-0.61850444998256,8.80861026432649,-6.49148546792039,1.67374348028094e-07,1.06241887986125e-05,7.08435114158189
"YEL046C",-0.547480128737038,10.4385723431636,-6.48183726481278,1.72331526368235e-07,1.08070553583936e-05,7.0306866141897
"YML057W",-0.59598877559207,9.23693536943082,-6.47472541632494,1.76079922680421e-07,1.0910666637519e-05,7.02043854136991
"YNL104C",-0.652729152992893,8.80321590157721,-6.29404497009107,3.04464969719596e-07,1.86440019692999e-05,6.49348549963674
"YIR017C",0.690338257129532,7.61234946346494,6.24841055871628,3.49719459062878e-07,2.116616028398e-05,6.44327361840079
"YMR305C",-0.56217563323495,8.54462841669953,-6.14126315383696,4.84375524949406e-07,2.89790184754214e-05,6.04624214257929
"YKL109W",-0.690077777599258,7.06159667858542,-6.01736086696267,7.06320479854014e-07,4.17772511095471e-05,5.81700922474333
"YMR246W",-0.510468686142636,8.3643201261891,-5.98883524883318,7.70455818125409e-07,4.45580281482528e-05,5.59877747654456
"YBL002W",-0.517823336924034,9.24996890241175,-5.99839824686528,7.48328986385479e-07,4.37646334172631e-05,5.58942552300983
"YER178W",-0.566828224065362,8.71487161483333,-5.93508467122465,9.07607685919777e-07,5.13488913610048e-05,5.41813577988607
"YLR109W",-0.757982723047257,10.1413501222468,-5.94378888290431,8.83840939908442e-07,5.05537592552027e-05,5.41509427971316
"YJR009C",-0.599260219429844,8.89928120657127,-5.91047569170826,9.78326233010209e-07,5.47547101378294e-05,5.33617850900561
"YJL079C",-0.591023081333155,7.85023285141643,-5.88464348175476,1.05851045314851e-06,5.86122011557234e-05,5.32873985434811
"YMR058W",0.507632203970315,7.96483515953297,5.86637995424272,1.11914505391431e-06,6.13173684802527e-05,5.26188672430315
"YBR156C",-0.644355952788959,7.47191275274481,-5.84765396186666,1.18493073083163e-06,6.35831387008109e-05,5.26169920312201
"YGL028C",-0.595480287024618,9.15337665824962,-5.86243195074199,1.13270319950493e-06,6.14137515981578e-05,5.18283114293583
"YDR524C-B",-0.731174983803489,11.4474420452595,-5.80369217666541,1.35500092161652e-06,7.19671407858572e-05,4.99211950271537
"YDR077W",-0.624265651357917,8.8256238992628,-5.77500090064373,1.47897247925397e-06,7.77580985304736e-05,4.93214278277617
"YDL241W",0.651210482063606,6.94921793264413,5.69211185226288,1.90467547258426e-06,9.62508333475833e-05,4.86274828444169
"YIR034C",0.621581423301565,7.70490062874645,5.70488185214906,1.83186846969043e-06,9.34791704386145e-05,4.80539330125836
"YGL055W",-0.522881461986386,8.70405991556038,-5.72370360427697,1.72960403835413e-06,9.00258901963322e-05,4.78253347001551
"YGR279C",-0.465145548966864,9.01089940369206,-5.72002903767047,1.74911001502862e-06,9.0139778497267e-05,4.75782617482542
"YDR078C",-0.610834942546714,7.42283032796076,-5.63453870861027,2.27058244685951e-06,0.000112556015580036,4.63022281988664
"YBR069C",-0.466636059129193,9.66492856385447,-5.66303289360416,2.08145176784937e-06,0.000104172658189,4.57313881615108
"YIL116W",0.747204044055886,8.21750696366678,5.61535049359552,2.40753426258636e-06,0.00011711416669871,4.49006573796222
"YKL068W-A",-0.492064350091159,9.39571638254599,-5.628183236632,2.31505802528895e-06,0.000113678085109708,4.47237783220239
"YKL152C",-0.530211960143428,10.2231467989679,-5.60874112982274,2.4565948769313e-06,0.000118174072179978,4.40585307831004
"YIL053W",-0.63043455606328,9.60555243230197,-5.60381367459398,2.49382005963621e-06,0.000118174072179978,4.39629516553844
"YLR249W",-0.5738591705537,10.2959720895097,-5.6033391230387,2.49743476268926e-06,0.000118174072179978,4.38934655390724
"YOR323C",0.567903186960106,7.21584208549498,5.52752903316025,3.14758035163291e-06,0.000144983679028755,4.33581545993621
"YBR067C",-0.564285446883452,8.64145714756467,-5.55772447822741,2.87049137028228e-06,0.000133745536591913,4.28742900578822
"YBL003C",-0.504001853234212,9.43784228448791,-5.55687921694468,2.87790587863481e-06,0.000133745536591913,4.25726743229001
"YOR063W",-0.473534858276782,11.0008957841161,-5.52123002595577,3.20866936474853e-06,0.000146501088101019,4.14096435124932
"YBR218C",0.5501438087782,8.1234729498553,5.43074154234795,4.22887811279442e-06,0.000191402700670391,3.94230069604139
"YHR156C",0.639711367166218,6.53909209052432,5.30243962202826,6.25324226477152e-06,0.00028058729300117,3.76399207359824
"YDL131W",0.577874787249302,7.51786702090717,5.26489385877813,7.01099117527026e-06,0.000306657219052788,3.51367100430503
"YMR116C",-0.475862556631706,9.25972666497112,-5.29761752780929,6.34579688240355e-06,0.000282306604896671,3.48263532262346
"YLR286C",-0.772057796593837,6.63120018578606,-5.20445090086039,8.42753245960362e-06,0.00034985177266455,3.46632537858885
"YBR078W",-0.418876609360109,9.31506735759897,-5.28119896911209,6.67128987946128e-06,0.000294271727310135,3.43210425217091
"YIL119C",-0.761823724398167,6.23836701022055,-5.15476372159081,9.80280071838228e-06,0.000381755748057764,3.37054966547537
"YMR195W",-0.673354707033749,8.84665735668569,-5.24241281738709,7.50779188363202e-06,0.000324479700721789,3.33339907657741
"YOL039W",-0.437979784001196,10.0528441841269,-5.24087018481998,7.54314001677933e-06,0.000324479700721789,3.30245577959728
"YNR045W",-0.539204259440198,7.88678806299518,-5.20384251364229,8.44315098836347e-06,0.00034985177266455,3.28732098970797
"YOL057W",0.762106378805688,8.65203639714813,5.2227496464536,7.97097381556004e-06,0.000340073104180246,3.28547035431686
"YER188C-A",0.475331089878485,8.19688375721663,5.21154015143611,8.24764358731889e-06,0.00034901613717069,3.28017627461082
"YDR400W",-0.531174761200869,7.77864098921087,-5.18834078248031,8.85097895002564e-06,0.000362750751455775,3.25283239905276
"YER070W",-0.633322331470759,7.97669728012205,-5.18428248166627,8.96094733618711e-06,0.000364388522537921,3.22139107001414
"YHL047C",0.636422498936189,7.39083995261093,5.15391612327518,9.82810187122774e-06,0.000381755748057764,3.20248100300357
"YEL034W",-0.578996248368964,9.65142762543191,-5.2028367469775,8.46903426623118e-06,0.00034985177266455,3.19261677922522
"YML024W",-0.490492651094328,8.40032391704117,-5.16723092541196,9.43805010901558e-06,0.000375680522438536,3.13259873065395
"YLR287C-A",-0.431428099645885,8.77886691145474,-5.17469810261996,9.22608422964036e-06,0.00037226177066107,3.13168276917493
"YOR152C",-0.576193034111226,7.89403603480483,-5.14493845468152,1.01001098839534e-05,0.000389415347747981,3.11180762679572
"YBR256C",0.514060968518215,8.28573910925941,5.15624621048031,9.75870351821497e-06,0.000381755748057764,3.1083315415664
"YGL253W",-0.464219556152093,10.113666450758,-5.16663520082037,9.45516780777102e-06,0.000375680522438536,3.08023075611406
"YPR017C",0.534252441313832,7.1865910779331,5.09111792166861,1.18950991082199e-05,0.000448652107668729,3.04370020598533
"YNL103W",0.511909001551696,8.11353227720374,5.1249546845918,1.0732768059765e-05,0.000410765130522623,3.02981120838588
"YHR175W",-0.508869582809829,9.26840347554043,-5.09670408581449,1.16949263754608e-05,0.000444321837841414,2.88226008429306
"YKR066C",0.503581012094746,7.84426887646575,5.04749885695217,1.35798377430152e-05,0.000501298265619816,2.82626321345737
"YNL024C-A",0.494202836801439,8.90638219977673,5.06729628146112,1.27876512098932e-05,0.000478846939190606,2.8060261464611
"YNL037C",-0.651184715752441,8.02280599289683,-5.03289300254152,1.41953670600286e-05,0.000519141244406764,2.76730632256862
"YGL098W",0.407278765565785,9.91427088428734,5.05975038011511,1.30840307826501e-05,0.000486445573026384,2.76257159290002
"YKL164C",-0.611146660490741,8.51418904589695,-5.03133429443473,1.42626701153059e-05,0.000519141244406764,2.72162400756438
"YOR211C",-0.503619167543247,7.49028058408737,-4.98661715650473,1.63344717423997e-05,0.000578373642307417,2.69144719869578
"YKL061W",-0.430527231992174,8.34430403509847,-5.00833547748417,1.52933714680725e-05,0.000552791656189706,2.6635689591872
"YNL077W",-0.526092026255517,7.79390084192184,-4.98104767949026,1.66126009202555e-05,0.000580326092549863,2.63577005348925
"YBL027W",-0.442967797994858,8.80493714160848,-5.00038503355866,1.56666118109338e-05,0.000558525441615826,2.61144712687161
"YKL006W",-0.442421970790291,9.35319886499958,-5.00469481198136,1.54631767737104e-05,0.000555074724876983,2.60635947016346
"YDL022W",-0.584590916540916,7.2752785236545,-4.94648761572172,1.844664955843e-05,0.000627547783997571,2.60569677066335
"YDR275W",-0.513599545326884,7.22226058797195,-4.93984579211877,1.88214797790234e-05,0.000636141573050759,2.59268847404175
"YPR134W",0.518315184474571,7.41426463595702,4.94918769470728,1.82963972739984e-05,0.000626531235599749,2.59123763773468
"YBL092W",-0.382541777795266,9.93320385883146,-4.98108549792316,1.66106965758177e-05,0.000580326092549863,2.52840571936812
"YKL185W",-0.634121039778183,6.86061391706121,-4.89709334974454,2.14217196574417e-05,0.000705696524158128,2.52671240826526
"YGL026C",0.492562385047006,7.69774882164971,4.93700707586313,1.89839783445673e-05,0.000637494240538534,2.51589382760141
"YJL104W",0.499986030813691,8.98097648874399,4.96990305141681,1.71833354596094e-05,0.000596067946287371,2.51353219664332
"YIL169C",-0.404855002515649,9.52361184369862,-4.96781774533204,1.7292268950892e-05,0.000596067946287371,2.49355871504884
"YMR191W",0.50449476754291,7.71036209548558,4.90240186154859,2.10804178231347e-05,0.000698876272416663,2.41241929480939
"YIL008W",0.492413396983829,7.30963004143853,4.87445613049509,2.29397064873006e-05,0.000746257326664999,2.38617364975193
"YNL106C",0.600878623872314,7.10741264623342,4.85535714210999,2.43030204389709e-05,0.000785697027235054,2.36275421781223
"YPR043W",-0.407191240629938,9.45698284111691,-4.92115618766876,1.9917258927858e-05,0.000664547004612187,2.35626962527835
"YBR297W",0.497286410687731,7.75901435806704,4.87479605215739,2.29161420670285e-05,0.000746257326664999,2.32494481565176
"YPR040W",0.601399131457961,7.47134482200972,4.81349146197123,2.75787123249008e-05,0.00088065765430128,2.18572576286353
"YCR082W",0.501832737571294,8.16415556241358,4.84116868296788,2.53675150672326e-05,0.000815048863734233,2.18435189628078
"YMR140W",0.573289514925493,7.70931052421153,4.79587668609394,2.90843320935845e-05,0.000917478476043075,2.10045748409409
"YGL180W",0.591011878440913,6.42589734932076,4.71300489833831,3.73336717782496e-05,0.00114983290890999,2.05878767159876
"YOL127W",-0.411686406967526,9.20998607554084,-4.79622567477834,2.90537263860763e-05,0.000917478476043075,1.99211071609426
"YCR005C",-0.558246277620002,9.89890641328313,-4.78063569694611,3.0452541184329e-05,0.000954852270267666,1.93564540192011
"YML007C-A",0.575339623015497,6.80764443611222,4.68939342357393,4.0081532975821e-05,0.00122002560900087,1.92897653842143
"YOR153W",-0.712908481697055,8.4843501761204,-4.7227726663891,3.62521678719478e-05,0.00112316984388981,1.81304052129491
"YBR009C",-0.471733283325627,9.32368038898366,-4.72377464669314,3.61429949235823e-05,0.00112316984388981,1.77632576849642
"YIL117C",-0.493403750669085,7.17031951607279,-4.6527876659304,4.4741735708282e-05,0.00130831873236858,1.76038560964159
"YDR167W",0.519673184968892,7.24169106963861,4.65597208816787,4.4315921090812e-05,0.00130318852699252,1.75816298679443
"YKR014C",0.493222138759794,7.3417780577173,4.65796451266442,4.40515371441117e-05,0.00130277415247217,1.74789111790657
"YML123C",-0.76775301132098,8.96465609529482,-4.69981261948629,3.88451476738783e-05,0.00118934702142669,1.71977044349564
"YNL310C",0.55024350242045,7.54635519367108,4.65822873347562,4.40165937253514e-05,0.00130277415247217,1.71943896274219
"YJR148W",-0.42810660837484,8.15518065292044,-4.67454908562741,4.19104905700686e-05,0.00126300236403369,1.69495821556508
"YMR318C",-0.456425777726645,8.73823205476129,-4.67400752426051,4.19787529256156e-05,0.00126300236403369,1.65156360249364
"YIL018W",-0.415010082879017,9.29971316697072,-4.66207802103179,4.35106176354101e-05,0.0013015676137489,1.59551698289479
"YNR057C",0.584274522222695,6.60048580177466,4.54935428507407,6.10013631966495e-05,0.0017070542765514,1.5589990931444
"YAL003W",-0.408664818704007,8.88234134473606,-4.64053555511258,4.64180935618621e-05,0.00134225653883051,1.5457313258477
"YKR093W",-0.390103793559501,9.44268855582622,-4.64602700707349,4.56592048109473e-05,0.00132768805050827,1.54544801849553
"YOL051W",0.375519100638446,9.5207532447175,4.638210379566,4.6743162718552e-05,0.0013441887400556,1.52104815849545
"YFL030W",0.449579952605044,8.76692293865345,4.6279735252432,4.82012661197759e-05,0.00137471092429159,1.51480340621978
"YER074W",-0.385452251366138,8.79341289967369,-4.62706532638861,4.83327760125574e-05,0.00137471092429159,1.51041554507716
"YLR061W",-0.39283204899641,8.92425394291463,-4.61079854575641,5.07491727613524e-05,0.00142783483363697,1.45676085061711
"YML063W",-0.419229822053246,9.89919893376715,-4.61257760772588,5.04791922308676e-05,0.00142783483363697,1.44175970061448
"YDL234C",0.63895657088359,6.39363991033364,4.47437656221168,7.6309595865815e-05,0.00204737859011117,1.37960472801381
"YJL157C",-0.43553589885428,7.85464793284609,-4.53488061924715,6.36992855268035e-05,0.00176358926152666,1.31859875349521
"YOR247W",-0.420847795347477,8.85644151614418,-4.54129578743583,6.24892647857809e-05,0.00173934023106946,1.25730096167207
"YPL252C",0.497894119378389,8.31962435413344,4.5187582708419,6.68432023278879e-05,0.00183442582093254,1.22663945312194
"YJL143W",0.385942391916611,8.47185083418234,4.5181602749082,6.69627100820715e-05,0.00183442582093254,1.21235522428966
"YNL263C",0.530431236966881,6.76769816833336,4.43659181808169,8.54008140611719e-05,0.00224500624842626,1.20639457825448
"YDR042C",0.39077506302819,9.141387616303,4.49246919867002,7.23008055814316e-05,0.00196002965130912,1.10430164073795
"YPR036W-A",-0.472704209080214,11.9233857766083,-4.49436641147014,7.18926574436083e-05,0.00195916901567529,1.0962889556497
"YJL222W",0.616704500729718,6.61767573631056,4.38792935432956,9.86941560340572e-05,0.00249370428231683,1.09502021661238
"YLR304C",-0.596084800966549,7.2193181390644,-4.42092389783337,8.94761063400935e-05,0.00232861566750093,1.08449772027579
"YPR133W-A",0.407199439879907,8.11010997701905,4.45599646464818,8.06061699110874e-05,0.00214058731830209,1.06279446414459
"YNR050C",0.476445647677349,6.89665064989796,4.39402796958554,9.69226660299515e-05,0.00246563067440942,1.06081957616355
"YDL130W",-0.386055620567834,9.53382334485898,-4.4762336805982,7.58882299330307e-05,0.00204662298860842,1.04863747285937
"YNR038W",0.436483579331533,7.58945734443729,4.4258796262491,8.81668262561289e-05,0.00230607201338267,1.03719423178013
"YLR301W",-0.488459813163893,7.13206311890686,-4.39978895065859,9.52779970832084e-05,0.00245959032781344,1.0361491549398
"YPR091C",0.369024725859336,10.1154101711874,4.46729936956357,7.79365887579239e-05,0.00208030740761535,1.01705779782428
"YHR143W",-0.659777939380982,7.25449956643858,-4.39750616631152,9.59263855035788e-05,0.00245959032781344,1.01278970337541
"YKL056C",-0.449367642520462,9.89699146572401,-4.44934984743618,8.22178415529659e-05,0.00217230388468623,0.966519180485101
"YGR267C",0.41281278140384,7.46770913322434,4.39338005542933,9.71093733436946e-05,0.00246563067440942,0.961462453633572
"YOR034C",0.562599606493618,6.60940772622837,4.32872763138603,0.000117632449013426,0.00284779952146457,0.927288403837513
"YEL022W",0.464236434204524,7.00270681770074,4.3480205222521,0.000111098485038803,0.00275365530774747,0.909881708158881
"YGR108W",-0.550499608470023,6.86817548888446,-4.3338819329929,0.000115850759401916,0.00281777197517277,0.896102420698584
"YOL149W",0.593468407554333,7.59081307182659,4.35922222579191,0.000107469866716623,0.00268933007817318,0.848626765853211
"YBR299W",0.537980672698164,6.5317632942448,4.2946084455741,0.000130124237474583,0.0030848497905194,0.843958066465893
"YMR138W",0.428232468307324,7.7340351843716,4.36008392693943,0.000107195608017345,0.00268933007817318,0.827867610977802
"YPL131W",-0.38640564270763,10.1185637511963,-4.39888293501003,9.55348186885027e-05,0.00245959032781344,0.818970605385795
"YIL074C",0.546743933675202,6.60056473840611,4.28622794333209,0.000133386543177618,0.0031415246933914,0.80832971756135
"YDL045W-A",0.389020935713452,7.98063906021804,4.35431898330512,0.000109043630548223,0.00271565596652393,0.782414716280281
"YNL083W",0.476074711156011,6.88724237441323,4.29392453579846,0.000130387503153558,0.0030848497905194,0.777451555342676
"YGL039W",0.393250819809407,7.85149234501506,4.34192380934713,0.00011312375100105,0.002790564568533,0.761105831673911
"YBR104W",0.513582036153404,7.45692373145591,4.31973198408385,0.000120806690507801,0.0029111056670977,0.754026844182044
"YMR276W",0.414428442069889,7.94635736292757,4.33753873164614,0.000114602818909748,0.00280993610331253,0.738175083596132
"YOL059W",-0.391511460838359,8.44757967624864,-4.33640371855474,0.000114988739674461,0.00280993610331253,0.689311996119434
"YBR244W",-0.438635175533588,7.40899757352425,-4.26810298183192,0.0001407191389214,0.00328449828738066,0.614082205253783
"YGR120C",0.417326229258282,7.62512774522313,4.27916129264472,0.000136199692036724,0.00319333061734753,0.610959481753564
"YEL048C",0.469126003768938,6.98939933952572,4.22363719960893,0.000160424783050308,0.00364633622609978,0.559173288246168
"YIL123W",-0.453449698913181,7.21685575896077,-4.23367985115526,0.000155750299508902,0.0035712788940257,0.548033694615972
"YML058W",-0.377011816548753,9.81200714589552,-4.30379813070495,0.000126636962233526,0.00303753635219125,0.547287249952056
"YCL005W-A",0.367204046669708,10.9761279197443,4.30205028460187,0.000127293085402934,0.00303926839230401,0.537640337395392
"YMR062C",0.567759161321743,7.60252036722269,4.24987288953972,0.000148492919731604,0.0034351362097911,0.534197703599232
"YNL214W",0.482429227968434,6.69392245691048,4.19186227420081,0.000176139258749417,0.00395174500771861,0.52431459910938
"YJL076W",0.396322853885612,8.17441711363837,4.26224117256911,0.000143174168145571,0.003326881898204,0.499619921822368
