,c1,c2,c3,c4,c5,c6,t1,t2,t3,t4,t5,t6
YAL046C,2.7116441779110443,4.233383308345827,3.8510744627686155,2.8105947026486757,2.417791104447776,2.131934032983508,3.784607696151924,3.0614692653673163,3.0364817591204396,2.9910044977511245,2.980009995002499,3.1764117941029486
YAL048C,1.5182408795602198,1.6551724137931034,1.632183908045977,1.2798600699650176,1.9610194902548725,1.4717641179410295,1.9330334832583709,2.076461769115442,1.4502748625687156,1.9165417291354323,1.6646676661669166,2.2768615692153924
YAL049C,2.31584207896052,1.906046976511744,2.026486756621689,1.6271864067966018,1.8195902048975512,1.5337331334332833,2.2768615692153924,2.1734132933533234,2.2168915542228884,2.285857071464268,2.286856571714143,2.0709645177411296
YAL053W,2.377311344327836,2.0964517741129436,2.272863568215892,2.1734132933533234,1.8430784607696151,2.002998500749625,2.0114942528735633,2.1689155422288855,2.0624687656171914,2.2298850574712645,2.429785107446277,2.0184907546226887
YAL055W,4.123938030984508,2.856071964017991,3.628185907046477,2.3448275862068964,2.389305347326337,3.2063968015992006,3.054472763618191,3.8470764617691153,2.6316841579210393,3.192903548225887,3.7276361819090456,3.3588205897051475
YAL056W,3.0414792603698153,2.5147426286856573,3.181909045477261,1.9375312343828086,1.6511744127936032,2.1739130434782608,3.4482758620689653,2.763618190904548,1.8890554722638682,2.4012993503248374,2.0194902548725637,2.7266366816591705
YAL058W,2.4082958520739632,2.656671664167916,2.532233883058471,2.5657171414292854,2.5452273863068466,2.7751124437781107,3.079960019990005,3.0049975012493753,2.877561219390305,3.0919540229885056,2.6456771614192904,2.8025987006496753
YAL059W,5.52423788105947,5.505747126436781,6.148925537231384,5.171414292853573,6.071964017991005,5.8810594702648675,6.756121939030485,7.086456771614193,5.629185407296352,6.234882558720639,6.312843578210894,6.073963018490755
YAL060W,3.948525737131434,3.5282358820589703,3.9585207396301847,3.058470764617691,3.294352823588206,2.6486756621689156,3.4407796101949026,3.9555222388805595,3.138430784607696,3.334832583708146,4.290854572713643,4.10944527736132
YAL061W,1.9935032483758122,2.48175912043978,2.265367316341829,1.7691154422788606,0.9400299850074962,1.6611694152923537,2.0614692653673163,2.2638680659670163,1.8705647176411795,2.3778110944527735,2.586206896551724,2.100949525237381
YAL062W,1.6926536731634183,1.3218390804597702,1.3248375812093953,1.5407296351824087,1.432783608195902,1.1049475262368815,1.4122938530734632,1.497751124437781,1.2233883058470765,1.2843578210894553,1.4282858570714643,0.9730134932533733
YAL063C,1.342328835582209,0.7886056971514243,1.377311344327836,1.2583708145927037,1.1349325337331335,0.7871064467766117,1.1724137931034482,0.8940529735132434,1.1509245377311343,1.2048975512243878,1.3893053473263368,0.9980009995002499
YAL067C,1.1059470264867566,0.888055972013993,0.6816591704147926,0.8315842078960519,1.0459770114942528,0.7961019490254873,1.144927536231884,0.8715642178910544,0.8825587206396801,1.1954022988505748,0.9790104947526237,1.3463268365817092
YAR002C-A,3.0164917541229386,3.0194902548725637,3.168415792103948,2.533233383308346,3.311344327836082,2.6431784107946026,3.2593703148425788,2.8035982008995504,3.556221889055472,3.5292353823088454,3.5942028985507246,3.5127436281859072
YAR002W,2.5372313843078462,2.0434782608695654,2.915542228885557,2.0134932533733134,1.9985007496251874,1.7411294352823588,2.6626686656671663,2.5157421289355324,1.3378310844577712,2.384807596201899,2.4802598700649674,1.4077961019490255
YAR003W,2.3383308345827087,1.6196901549225386,1.7731134432783608,1.893553223388306,1.6616691654172913,1.2723638180909544,2.8265867066466766,1.9950024987506247,2.2193903048475763,2.1699150424787605,2.0794602698650673,2.665167416291854
YAR007C,1.8660669665167415,1.6291854072963519,2.1164417791104446,1.3578210894552725,1.0444777611194402,1.3448275862068966,1.734632683658171,1.76311844077961,1.9260369815092453,1.605697151424288,1.5447276361819091,2.1194402798600698
YAR008W,1.8870564717641178,1.528735632183908,1.6491754122938531,1.654672663668166,1.1164417791104448,1.3238380809595203,1.5192403798100949,1.583208395802099,1.3808095952023989,1.5632183908045978,1.9020489755122438,1.831584207896052
YAR014C,4.47776111944028,4.31184407796102,4.91904047976012,4.208895552223888,4.013493253373313,3.028985507246377,5.412793603198401,3.4597701149425286,3.8525737131434283,4.933533233383308,3.9045477261369315,4.507246376811594
YAR015W,2.833583208395802,2.56071964017991,2.7831084457771116,2.6191904047976013,1.6276861569215393,1.7851074462768615,2.4867566216891555,2.1794102948525738,2.257871064467766,2.342328835582209,2.738130934532734,1.8680659670164919
YAR018C,1.3353323338330834,1.8680659670164919,1.7486256871564219,1.8735632183908046,1.5687156421789106,1.055472263868066,1.909545227386307,1.7831084457771114,1.6336831584207896,1.6341829085457271,2.2178910544727635,1.9255372313843078
YAR027W,1.8350824587706147,1.8810594702648675,2.44527736131934,1.655672163918041,1.7066466766616692,1.4472763618190905,2.427286356821589,2.180409795102449,1.7306346826586707,2.4852573713143427,2.423288355822089,2.176911544227886
YAR028W,2.39480259870065,1.5862068965517242,2.182408795602199,1.72263868065967,2.9805097451274363,1.8050974512743627,2.888055972013993,2.2213893053473264,2.231384307846077,2.715142428785607,2.6926536731634183,2.7211394302848575
YAR031W,1.9155422288855573,1.7341329335332334,1.4352823588205896,1.645177411294353,1.5367316341829085,0.7086456771614192,2.063968015992004,1.7191404297851074,1.5942028985507246,1.9120439780109946,1.8095952023988007,1.5752123938030984
YAR033W,2.2873563218390807,2.233383308345827,2.551224387806097,2.3138430784607698,1.9345327336331835,2.2243878060969515,2.4127936031984007,2.5407296351824087,2.3233383308345825,2.7071464267866068,2.158920539730135,3.1584207896051972
YAR042W,3.0539730134932532,2.078460769615192,2.63968015992004,2.5127436281859072,2.2263868065967016,2.0974512743628186,2.8575712143928036,2.652673663168416,2.2828585707146427,2.582208895552224,2.2028985507246377,2.4582708645677163
YAR066W,3.7406296851574212,4.654672663668166,4.699650174912544,3.7181409295352323,3.9065467266366816,2.979510244877561,2.1659170414792603,2.6181909045477263,2.1924037981009494,2.0409795102448776,2.095952023988006,2.2988505747126435
YAR071W,2.8350824587706147,2.3928035982008997,2.4072963518240877,2.1964017991004496,2.1924037981009494,2.1704147926036983,2.445777111444278,2.856071964017991,2.6101949025487254,2.304847576211894,1.88055972013993,2.446776611694153
YBL001C,9.599700149925038,10.611194402798601,13.140429785107447,12.170414792603697,11.327336331834083,12.86656671664168,7.337831084457771,8.46376811594203,7.932033983008496,8.758120939530235,9.143428285857071,11.467266366816592
YBL002W,14.224887556221889,16.77961019490255,16.41879060469765,10.833083458270865,12.697151424287856,11.442278860569715,9.87256371814093,8.769615192403798,8.08695652173913,10.1864067966017,8.646176911544227,10.67816091954023
YBL003C,12.700149925037481,17.559720139930036,18.906046976511742,13.649175412293854,15.410294852573713,14.819090454772613,9.901049475262369,10.726136931534233,8.59320339830085,12.551224387806098,11.15592203898051,11.618190904547726
YBL004W,2.7501249375312344,2.9610194902548725,2.457271364317841,3.636681659170415,3.1984007996001997,4.3098450774612695,3.626686656671664,3.818590704647676,3.3823088455772115,3.431784107946027,3.48175912043978,3.713143428285857
YBL005W,1.4362818590704647,1.237881059470265,1.6231884057971016,1.617191404297851,0.6591704147926037,0.879560219890055,2.0654672663668165,1.3978010994502748,1.1489255372313842,1.9300349825087457,2.023488255872064,1.776111944027986
YBL006C,4.729635182408796,4.142928535732134,4.199900049975012,3.926536731634183,4.592703648175912,4.424787606196902,4.118440779610195,3.634182908545727,4.486256871564218,3.8610694652673665,4.145927036481759,3.8585707146426786
YBL009W,3.1959020489755123,1.72263868065967,1.7061469265367317,1.6641679160419791,1.8350824587706147,1.567216391804098,2.351824087956022,3.0049975012493753,1.8120939530234883,2.335832083958021,2.1234382808595704,1.3898050974512743
YBL010C,1.8600699650174912,1.6651674162918542,2.08295852073963,1.4387806096951525,1.975512243878061,1.2833583208395802,2.271864067966017,2.0609695152423786,1.8220889555222388,1.7461269365317342,1.6591704147926036,2.0344827586206895
YBL011W,3.465767116441779,3.108945527236382,3.4127936031984007,3.427286356821589,3.510744627686157,3.2268865567216394,4.508745627186407,4.230884557721139,3.210894552723638,4.5257371314342825,3.6971514242878563,3.6211894052973514
YBL013W,2.3458270864567714,1.8110944527736133,2.2433783108445775,1.815592203898051,1.5317341329335332,1.6366816591704147,2.022488755622189,2.1964017991004496,2.24287856071964,1.9965017491254373,1.8760619690154923,2.1434282858570715
YBL014C,1.8370814592703648,2.1389305347326335,2.4547726136931534,2.9495252373813092,2.2288855572213895,1.9825087456271864,2.3263368315842077,2.2733633183408295,2.5667166416791605,2.44127936031984,1.922038980509745,2.3548225887056473
YBL015W,2.890054972513743,1.7746126936531734,1.825087456271864,2.291354322838581,1.7596201899050474,2.1979010494752624,2.2253873063468266,1.91904047976012,1.5557221389305347,2.2198900549725136,2.260869565217391,2.413793103448276
YBL016W,2.256871564217891,3.031984007996002,2.371314342828586,2.7306346826586707,3.156421789105447,2.548225887056472,2.733633183408296,1.7651174412793602,2.536231884057971,2.4042978510744626,2.257871064467766,2.448775612193903
YBL017C,3.992503748125937,4.178410794602699,3.025487256371814,2.998500749625187,2.4537731134432783,2.15792103948026,2.5717141429285357,2.463768115942029,2.8270864567716143,2.765617191404298,2.416791604197901,2.927536231884058
YBL018C,2.626686656671664,2.8065967016491755,3.604197901049475,2.5652173913043477,3.813593203398301,2.8050974512743627,3.391304347826087,4.047976011994003,3.868065967016492,3.341829085457271,3.867566216891554,3.4857571214392804
YBL019W,2.0194902548725637,1.8430784607696151,1.658670664667666,1.489255372313843,1.7836081959020489,2.016991504247876,1.96151924037981,1.8440779610194902,1.7871064467766118,1.8875562218890554,2.1704147926036983,2.1979010494752624
YBL020W,2.3918040979510247,2.781609195402299,2.8300849575212395,3.3138430784607698,2.571214392803598,3.057471264367816,3.652673663168416,2.6381809095452273,3.0444777611194405,2.438280859570215,2.6231884057971016,2.893053473263368
YBL021C,3.158920539730135,3.285857071464268,3.6146926536731634,3.015992003998001,2.6431784107946026,3.0294852573713142,4.231884057971015,3.5377311344327835,3.4327836081959022,4.384807596201899,3.2993503248375813,3.7031484257871066
YBL022C,2.8520739630184906,3.2873563218390807,2.449275362318841,3.1459270364817593,2.9685157421289357,1.9535232383808097,3.496751624187906,2.8480759620189904,3.2028985507246377,3.6551724137931036,3.257871064467766,3.134432783608196
YBL023C,2.105447276361819,2.0849575212393803,2.7426286856571713,1.8855572213893053,2.160919540229885,1.4417791104447777,2.9400299850074965,2.7811094452773615,1.9810094952523738,3.021489255372314,3.1679160419790104,2.9515242378810593
YBL024W,4.084957521239381,3.1549225387306348,3.8105947026486757,3.683658170914543,2.9130434782608696,3.767616191904048,4.136431784107946,3.8715642178910543,4.376311844077961,3.3738130934532733,4.021489255372314,4.2103948025987
YBL025W,3.3748125937031483,3.052473763118441,3.55472263868066,2.451274362818591,4.160419790104948,2.5217391304347827,3.6506746626686657,2.683658170914543,3.1124437781109444,3.0409795102448776,3.0644677661169415,3.660669665167416
YBL026W,2.9390304847576214,2.5082458770614693,2.899050474762619,1.7161419290354822,2.318840579710145,2.333833083458271,2.9140429785107447,2.8280859570214893,2.0924537731134434,2.0324837581209394,2.6686656671664166,2.5652173913043477
YBL027W,9.363318340829585,8.97351324337831,11.099950024987507,8.601699150424787,10.113943028485757,10.157421289355323,7.84407796101949,6.032983508245877,6.6231884057971016,7.166416791604198,6.680659670164918,7.952023988005997
YBL028C,4.04447776111944,4.080459770114943,3.9355322338830585,3.705647176411794,3.543728135932034,3.7671164417791103,3.583208395802099,3.8350824587706147,3.1849075462268868,3.3493253373313343,3.2393803098450773,2.696151924037981
YBL029C-A,2.706646676661669,2.7671164417791103,2.8095952023988007,2.4122938530734634,2.138430784607696,2.0144927536231885,2.7476261869065466,1.9675162418790604,2.3328335832083957,2.4327836081959022,2.7256371814092955,2.609695152423788
YBL030C,4.654172913543229,6.184407796101949,6.380809595202399,4.589205397301349,4.35432283858071,3.846576711644178,5.766116941529235,5.731134432783608,4.984007996001999,5.894052973513244,5.457271364317841,5.128935532233883
YBL031W,1.2918540729635182,1.399800099950025,1.3883058470764618,1.4772613693153422,1.2123938030984507,0.9740129935032483,1.5007496251874064,1.3248375812093953,1.079960019990005,1.4442778610694653,1.6096951524237881,1.463768115942029
YBL032W,3.4527736131934033,2.7791104447776114,3.3018490754622687,2.5837081459270363,2.8595702148925537,2.9390304847576214,3.7221389305347325,2.9395302348825587,2.9095452273863067,3.2433783108445775,3.8215892053973013,3.6031984007996
YBL033C,3.992503748125937,2.758120939530235,3.6696651674162917,2.868065967016492,3.003498250874563,3.268865567216392,4.138430784607696,3.4352823588205896,2.6431784107946026,3.499250374812594,3.813093453273363,3.9615192403798103
YBL034C,1.9710144927536233,1.9955022488755623,2.638680659670165,2.3483258370814593,1.8790604697651174,1.949025487256372,1.9815092453773113,2.150424787606197,2.15792103948026,2.257871064467766,2.3768115942028984,1.8640679660169914
YBL035C,2.214392803598201,2.131934032983508,2.205897051474263,1.6851574212893554,1.7636181909045476,1.6671664167916043,2.107446276861569,1.9960019990004998,2.1154422788605696,2.174912543728136,2.344327836081959,1.8715642178910545
YBL036C,2.823088455772114,2.284857571214393,2.3983008495752123,2.187906046976512,1.8320839580209896,2.628185907046477,3.4057971014492754,2.576711644177911,2.696151924037981,2.9035482258870564,2.631184407796102,2.122438780609695
YBL037W,2.7486256871564216,2.7436281859070464,2.6166916541729135,2.2778610694652675,2.7221389305347325,2.744127936031984,2.9110444777611195,3.112943528235882,2.6031984007996,3.160919540229885,2.9355322338830585,2.9645177411294354
YBL038W,2.4417791104447777,1.7031484257871063,2.535232383808096,2.44327836081959,2.4972513743128437,1.7586206896551724,2.465767116441779,2.5667166416791605,1.832583708145927,2.5087456271864066,2.365317341329335,2.3883058470764618
YBL039C,4.0344827586206895,4.53023488255872,4.468265867066466,5.2123938030984505,4.122438780609695,4.562218890554723,4.546726636681659,5.1789105447276365,4.182408795602199,4.072463768115942,4.0389805097451275,5.068965517241379
YBL039W-B,1.7406296851574212,1.8220889555222388,1.4372813593203397,1.4857571214392804,1.221889055472264,1.314342828585707,1.4707646176911544,1.698150924537731,1.4542728635682158,1.9855072463768115,1.2578710644677662,2.2248875562218893
YBL040C,3.7841079460269866,3.8725637181409294,3.4897551224387806,3.7351324337831087,2.887056471764118,2.604197901049475,3.9400299850074965,4.001499250374812,4.380309845077461,3.7246376811594204,4.20039980009995,4.219890054972514
YBL041W,5.839580209895052,5.062468765617192,6.084957521239381,6.03848075962019,5.046976511744128,5.659670164917541,5.835082458770614,4.832583708145927,5.47776111944028,5.681159420289855,5.324837581209395,5.264367816091954
YBL042C,8.948025987006497,10.282358820589705,11.523738130934532,9.08295852073963,11.786606696651674,10.61719140429785,7.5787106446776615,6.992503748125937,6.5967016491754125,6.659670164917541,5.88855572213893,6.132933533233383
YBL043W,0.8480759620189905,0.895552223888056,1.091454272863568,0.6296851574212894,1.0474762618690654,0.9955022488755623,1.5642178910544728,1.120439780109945,1.0589705147426287,1.79960019990005,0.9230384807596201,1.446776611694153
YBL045C,2.2523738130934534,2.3293353323338333,3.103448275862069,2.499750124937531,2.714142928535732,1.7006496751624187,2.453273363318341,2.199400299850075,2.204897551224388,2.511744127936032,2.648175912043978,2.212393803098451
YBL046W,1.541729135432284,1.2973513243378312,1.4612693653173414,1.566216891554223,0.9550224887556222,1.2813593203398301,1.655672163918041,1.2913543228385806,0.9335332333833083,1.5147426286856571,1.6411794102948525,1.4907546226886557
YBL047C,2.55672163918041,2.857071464267866,3.2233883058470765,2.4067966016991504,1.672663668165917,1.7016491754122938,1.8910544727636183,2.719640179910045,1.8895552223888057,2.4042978510744626,2.31984007996002,2.8470764617691153
YBL049W,1.8835582208895552,1.8490754622688657,2.237881059470265,1.9760119940029985,1.985007496251874,1.9825087456271864,1.8310844577711145,2.269865067466267,2.0359820089955023,2.1124437781109444,2.3568215892053974,2.027486256871564
YBL050W,3.259870064967516,3.28335832083958,3.178910544727636,2.817091454272864,2.7681159420289854,2.789105447276362,3.5167416291854074,3.3833083458270865,3.6656671664167915,3.5057471264367814,3.6316841579210393,3.640679660169915
YBL051C,2.3298350824587706,2.5382308845577213,2.176911544227886,2.0129935032483757,2.2713643178410794,2.630184907546227,3.4707646176911546,3.3523238380809595,3.1404297851074463,2.9890054972513744,2.5602198900549724,2.4337831084457773
YBL052C,1.87856071964018,1.2058970514742628,1.792103948025987,1.2423788105947027,1.5892053973013494,1.5537231384307846,1.749625187406297,1.9600199900049975,1.6841579210394804,1.9925037481259371,2.2758620689655173,1.9030484757621189
YBL054W,3.548725637181409,2.9635182408795604,3.1649175412293853,4.615192403798101,4.165417291354323,4.10744627686157,3.488255872063968,4.3033483258370815,4.466766616691654,2.7566216891554225,3.413793103448276,2.9150424787606197
YBL055C,2.5772113943028487,2.493753123438281,1.8670664667666166,2.4887556221889056,3.1399300349825086,2.793103448275862,3.535232383808096,2.424287856071964,2.44327836081959,2.818090954522739,2.709645177411294,2.942528735632184
YBL056W,3.511744127936032,3.9035482258870564,4.406296851574213,3.4097951024487756,3.1174412793603197,3.311344327836082,3.7586206896551726,4.115942028985507,3.84407796101949,3.8510744627686155,3.888055972013993,3.894052973513243
YBL057C,3.741129435282359,3.247376311844078,3.6921539230384806,2.8225887056471763,3.0359820089955023,2.280359820089955,3.9365317341329336,3.340829585207396,3.561719140429785,3.904047976011994,3.9685157421289357,4.060469765117441
YBL058W,3.0924537731134434,2.978510744627686,2.24287856071964,2.899050474762619,2.7906046976511742,3.0334832583708145,3.0729635182408797,3.579710144927536,3.0624687656171914,4.114942528735632,3.343328335832084,2.871064467766117
YBL059C-A,2.210894552723638,1.8585707146426786,1.6641679160419791,1.8515742128935533,1.9635182408795602,1.8345827086456772,2.339330334832584,2.367816091954023,2.107946026986507,2.603698150924538,2.426286856571714,2.0449775112443778
YBL059W,2.604697651174413,2.820089955022489,3.1694152923538232,2.2053973013493255,2.4032983508245875,2.8865567216391805,2.7106446776611692,2.3088455772113945,3.1159420289855073,2.810094952523738,3.666166916541729,3.5397301349325336
YBL060W,2.6451774112943527,2.057471264367816,2.808095952023988,2.5992003998001,2.6231884057971016,1.8735632183908046,2.4857571214392804,2.7726136931534233,2.4127936031984007,2.9940029985007497,2.654672663668166,2.311344327836082
YBL061C,3.0879560219890054,3.027486256871564,2.7906046976511742,2.553723138430785,2.9995002498750623,2.185407296351824,3.107946026986507,3.2178910544727635,2.264367816091954,2.077461269365317,2.5962018990504747,2.3088455772113945
YBL063W,1.3368315842078962,1.7456271864067967,1.2033983008495752,1.4432783608195903,0.8845577211394303,1.3938030984507745,1.4532733633183408,1.351824087956022,1.1444277861069465,1.351824087956022,1.3458270864567716,1.4502748625687156
YBL064C,2.578210894552724,2.3968015992004,2.71864067966017,1.2018990504747626,1.1244377811094453,1.3598200899550226,2.239880059970015,2.4312843578210894,1.605697151424288,2.783608195902049,2.5067466266866565,2.4327836081959022
YBL066C,1.9620189905047476,1.778110944527736,2.108445777111444,2.3543228385807096,1.9075462268865566,1.8790604697651174,1.9545227386306847,2.4427786106946527,1.945527236381809,2.7926036981509244,2.029985007496252,1.8980509745127436
