,c1,c2,c3,c4,c5,c6,t1,t2,t3,t4,t5,t6
YAL044W-A,2.343328335832084,2.4062968515742127,3.2043978010994505,3.2248875562218893,3.2073963018490756,3.376311844077961,3.689655172413793,2.861569215392304,3.0919540229885056,3.9600199900049975,4.415792103948026,3.610694652673663
YAL046C,2.75912043978011,4.27336331834083,4.24087956021989,4.726136931534233,3.0314842578710643,4.082458770614693,4.175412293853073,3.936031984007996,3.285857071464268,3.978510744627686,3.6711644177911045,5.464767616191904
YAL048C,2.0374812593703147,1.6651674162918542,2.0709645177411296,1.7786106946526736,1.4042978510744628,1.2953523238380809,2.0804597701149423,1.7391304347826086,1.9805097451274363,1.728135932033983,1.974512743628186,2.0879560219890054
YAL049C,2.8150924537731132,2.454272863568216,2.9195402298850577,2.1244377811094455,2.004497751124438,2.3193403298350823,1.8555722138930535,2.256871564217891,2.3253373313343326,2.2328835582208897,2.1149425287356323,2.683158420789605
YAL053W,2.254872563718141,2.2928535732133932,1.553223388305847,2.511744127936032,1.4642678660669666,1.7831084457771114,1.6516741629185407,2.061969015492254,1.6371814092953523,2.0,2.3548225887056473,1.7876061969015493
YAL055W,2.6136931534232883,2.8765617191404296,2.543728135932034,2.9080459770114944,2.3128435782108947,2.156421789105447,3.647176411794103,3.446276861569215,2.568215892053973,3.343328335832084,3.6901549225387305,3.9835082458770614
YAL056W,3.4127936031984007,3.8385807096451776,3.295352323838081,2.857071464267866,3.648175912043978,2.4417791104447777,2.2838580709645178,2.8105947026486757,2.5152423788105946,2.3878060969515245,2.891554222888556,2.9305347326336832
YAL058W,2.051474262868566,2.265867066466767,1.9485257371314342,2.2433783108445775,2.340329835082459,2.0154922538730635,2.2138930534732633,2.391304347826087,1.9655172413793103,2.2448775612193903,1.8920539730134933,2.347826086956522
YAL059W,4.105947026486756,4.333333333333333,4.875562218890555,5.692653673163418,5.673163418290854,4.910544727636182,4.986006996501749,4.761619190404797,4.64567716141929,7.457771114442779,6.646676661669165,5.769615192403798
YAL060W,1.968015992003998,2.0414792603698153,2.167416291854073,2.446276861569215,2.2413793103448274,2.553223388305847,2.890054972513743,3.622688655672164,2.635182408795602,2.101449275362319,2.1349325337331333,2.4012993503248374
YAL061W,2.352823588205897,2.5472263868065967,1.9795102448775612,2.177911044477761,2.393303348325837,2.0239880059970017,2.1584207896051972,1.5447276361819091,1.673663168415792,1.9155422288855573,2.710144927536232,2.174912543728136
YAL062W,1.2363818090954524,1.2028985507246377,1.2273863068465767,1.0344827586206897,1.1379310344827587,1.3428285857071465,1.0879560219890054,1.4567716141929035,1.2788605697151425,1.053473263368316,1.167416291854073,1.0869565217391304
YAL063C,1.250374812593703,1.2363818090954524,1.0434782608695652,1.1234382808595702,1.0419790104947526,1.3103448275862069,0.9995002498750625,1.487256371814093,0.881559220389805,1.0449775112443778,0.6031984007996002,0.9970014992503748
YAL067C,0.8135932033983009,0.7011494252873564,1.0539730134932535,0.9050474762618691,1.0484757621189404,0.5862068965517241,1.6091954022988506,0.7936031984007996,0.9550224887556222,1.0599700149925038,0.7891054472763618,0.8835582208895553
YAR002C-A,2.573713143428286,2.571214392803598,2.5372313843078462,3.6626686656671663,2.4482758620689653,1.9890054972513742,3.1894052973513243,3.861569215392304,2.9750124937531233,2.672663668165917,1.4832583708145928,3.52223888055972
YAR002W,1.789105447276362,2.1414292853573214,2.1689155422288855,1.9920039980009996,2.7246376811594204,1.672663668165917,2.707646176911544,2.3028485757121437,2.8235882058970514,2.2468765617191404,2.3043478260869565,2.519240379810095
YAR003W,2.6796601699150426,1.9625187406296851,2.886056971514243,3.004497751124438,2.6741629185407296,2.0494752623688157,1.7066466766616692,2.188905547226387,2.6111944027986005,2.3583208395802098,2.579710144927536,2.561719140429785
YAR007C,2.2298850574712645,2.733633183408296,2.0689655172413794,2.796601699150425,2.025987006496752,2.2788605697151425,2.373313343328336,2.582208895552224,1.8670664667666166,3.0464767616191906,2.7171414292853573,2.913543228385807
YAR008W,2.24087956021989,2.2188905547226385,2.1104447776111943,2.182408795602199,2.6506746626686657,2.1149425287356323,1.6661669165417292,1.433783108445777,1.5582208895552223,2.0494752623688157,1.9955022488755623,2.5372313843078462
YAR014C,4.164417791104448,3.952023988005997,5.011494252873563,5.818090954522739,4.420789605197402,3.8245877061469264,3.472263868065967,3.4952523738130936,3.660169915042479,4.596201899050475,4.105947026486756,5.24487756121939
YAR015W,4.262868565717142,4.80359820089955,3.9495252373813092,3.6461769115442277,3.359320339830085,2.925537231384308,1.8065967016491755,1.7006496751624187,2.48175912043978,2.6871564217891053,2.8780609695152424,2.733633183408296
YAR018C,2.3513243378310844,2.259870064967516,1.4592703648175913,1.8285857071464269,2.2318840579710146,2.0149925037481258,2.2228885557221387,1.6926536731634183,2.3728135932033982,2.3568215892053974,1.9330334832583709,2.5572213893053473
YAR027W,1.725137431284358,1.3398300849575213,1.893553223388306,1.8135932033983009,1.7576211894052973,1.543728135932034,2.0364817591204396,2.4827586206896552,2.0634682658670664,1.87856071964018,1.7946026986506747,2.52623688155922
YAR028W,2.2628685657171412,2.2743628185907045,2.8810594702648675,2.824087956021989,1.7146426786606697,1.7436281859070464,2.8550724637681157,3.029985007496252,2.894552723638181,2.9885057471264367,2.56071964017991,3.2788605697151425
YAR031W,1.5862068965517242,1.5387306346826586,1.501249375312344,1.4372813593203397,1.4422788605697152,1.3753123438280859,2.027486256871564,2.2308845577211396,1.4387806096951525,1.4287856071964018,1.5442278860569716,1.7001499250374812
YAR033W,1.8490754622688657,2.36631684157921,2.474762618690655,2.535232383808096,1.591704147926037,2.658670664667666,2.9410294852573715,1.9365317341329336,2.3573213393303347,2.36631684157921,2.207896051974013,2.3853073463268366
YAR042W,2.625687156421789,2.892053973013493,3.352823588205897,2.5717141429285357,3.450774612693653,2.990504747626187,3.918040979510245,3.094952523738131,2.9195402298850577,3.2478760619690155,2.7251374312843577,3.6031984007996
YAR066W,2.5462268865567217,3.2193903048475763,2.7296351824087957,3.8405797101449277,2.795102448775612,3.8520739630184906,1.9540229885057472,1.826086956521739,2.2748625687156423,2.866566716641679,2.6746626686656674,2.3318340829585207
YAR071W,2.0409795102448776,1.8865567216391803,1.8125937031484258,2.0654672663668165,1.495752123938031,2.12143928035982,2.206896551724138,2.715142428785607,2.3938030984507748,1.698150924537731,2.0149925037481258,1.6281859070464768
YBL001C,2.6816591704147927,2.167416291854073,3.4607696151924037,3.157421289355322,3.4007996001999,3.7041479260369816,8.169915042478761,6.987506246876562,6.132933533233383,4.070464767616192,4.247376311844078,2.9695152423788107
YBL002W,12.08895552223888,12.224887556221889,12.872063968015992,16.883558220889554,12.078460769615193,12.076461769115442,14.184407796101949,13.364817591204398,15.942028985507246,7.455772113943029,7.385807096451774,7.859570214892554
YBL003C,9.145427286356822,8.454272863568216,9.786606696651674,12.495252373813093,9.227886056971514,9.987006496751624,17.248375812093954,15.020989505247377,16.55322338830585,6.447276361819091,5.511744127936032,6.717141429285357
YBL004W,2.337831084457771,1.9760119940029985,2.4092953523238383,2.948025987006497,1.8830584707646176,2.254872563718141,2.7976011994003,2.4832583708145926,3.106446776611694,2.4082958520739632,2.442278860569715,2.3853073463268366
YBL005W,1.2583708145927037,1.6496751624187906,1.9865067466266866,1.841079460269865,1.864567716141929,1.935032483758121,1.616191904047976,1.6516741629185407,1.286856571714143,1.5327336331834083,1.84207896051974,1.6656671664167917
YBL006C,5.075962018990505,4.8455772113943025,6.0499750124937535,7.413793103448276,5.860069965017491,5.215892053973014,3.84007996001999,4.417791104447776,3.6461769115442277,5.2743628185907045,5.055972013993004,6.176411794102949
YBL009W,2.7926036981509244,2.6761619190404797,2.6966516741629185,3.4377811094452775,2.8600699650174914,2.1979010494752624,2.0389805097451275,1.6531734132933533,1.684657671164418,2.2968515742128934,2.32183908045977,2.6681659170414793
YBL010C,1.9845077461269365,2.366816591704148,2.8395802098950527,3.311344327836082,2.5157421289355324,2.431784107946027,1.6446776611694154,1.9760119940029985,1.6826586706646676,2.1984007996001997,1.5227386306846578,1.8740629685157422
YBL011W,3.9960019990005,3.8075962018990506,3.659670164917541,4.061969015492254,3.5847076461769114,3.271864067966017,3.216391804097951,4.285357321339331,3.3308345827086456,2.991504247876062,4.1789105447276365,4.004997501249376
YBL013W,2.218390804597701,1.9785107446276862,2.4547726136931534,2.1944027986006995,2.113943028485757,2.5167416291854074,1.5742128935532234,1.8040979510244877,1.5182408795602198,2.4372813593203397,1.9730134932533734,2.8025987006496753
YBL014C,2.714142928535732,2.9885057471264367,4.454272863568216,3.948025987006497,2.7171414292853573,3.154422788605697,1.6721639180409795,2.0934532733633184,2.36231884057971,3.5872063968015993,2.575712143928036,3.954022988505747
YBL015W,1.5252373813093454,1.7536231884057971,1.7446276861569214,2.3778110944527735,2.177911044477761,1.9020489755122438,2.1134432783608195,1.7421289355322338,1.8320839580209896,2.009495252373813,1.8590704647676162,2.1219390304847576
YBL016W,3.0184907546226887,2.87856071964018,3.915542228885557,3.7976011994003,2.2983508245877062,2.5817091454272862,2.1604197901049473,2.099950024987506,2.029985007496252,2.237381309345327,2.075462268865567,1.8310844577711145
YBL017C,2.648175912043978,2.8820589705147426,2.732633683158421,2.5207396301849077,2.847576211894053,2.2458770614692654,2.703648175912044,2.3203398300849574,2.375312343828086,2.2998500749625186,2.1849075462268868,2.384807596201899
YBL018C,3.2828585707146427,2.846576711644178,3.6316841579210393,4.1984007996002,2.7721139430284856,2.905047476261869,2.471264367816092,3.0219890054972516,3.496751624187906,2.8715642178910543,3.5037481259370313,3.951024487756122
YBL019W,1.5962018990504747,1.5227386306846578,1.6956521739130435,1.670664667666167,1.617191404297851,1.9100449775112445,1.9530234882558721,1.566216891554223,1.4382808595702148,2.280359820089955,1.7036481759120439,2.216391804097951
YBL020W,2.499750124937531,2.374312843578211,3.1454272863568216,3.288855572213893,2.350824587706147,2.837081459270365,2.544727636181909,2.75712143928036,2.647176411794103,2.714142928535732,3.24287856071964,2.6931534232883556
YBL021C,3.900049975012494,4.387306346826587,3.493753123438281,4.711644177911045,3.9330334832583707,3.500249875062469,3.5272363818090953,3.51824087956022,2.660169915042479,4.738130934532734,3.849575212393803,4.1189405297351325
YBL022C,2.2798600699650176,2.8305847076461768,2.8780609695152424,3.867066466766617,2.983008495752124,2.180909545227386,3.417791104447776,3.0109945027486256,3.5732133933033485,3.4537731134432783,2.9160419790104948,3.7126436781609193
YBL023C,2.0004997501249377,2.1464267866066966,2.0569715142428784,2.2038980509745127,2.315342328835582,2.0579710144927534,2.369315342328836,2.9440279860069967,2.0839580209895052,2.3078460769615194,2.5087456271864066,2.7406296851574212
YBL024W,2.5417291354322837,3.55872063968016,3.603698150924538,4.127936031984008,3.1614192903548224,2.9090454772613694,4.123938030984508,3.3193403298350823,4.169415292353823,2.9390304847576214,2.9890054972513744,3.4592703648175913
YBL025W,2.4827586206896552,2.374312843578211,2.3033483258370815,2.401799100449775,2.5027486256871563,2.556221889055472,2.453273363318341,3.502248875562219,3.027986006996502,2.384807596201899,2.555722138930535,2.9900049975012495
YBL026W,1.943528235882059,2.972513743128436,2.3728135932033982,2.581209395302349,1.6996501749125437,1.9030484757621189,1.686656671664168,2.097951024487756,2.496751624187906,2.2258870564717643,1.9245377311344327,2.71664167916042
YBL027W,9.065467266366817,8.436281859070466,9.595702148925538,10.581709145427286,10.27936031984008,10.179910044977511,7.12143928035982,6.620689655172414,7.922538730634683,8.74312843578211,8.023488255872063,9.364817591204398
YBL028C,4.8945527236381805,4.037981009495252,4.333833083458271,5.227386306846577,4.353323338330835,4.191904047976012,3.5372313843078462,3.7681159420289854,3.2393803098450773,4.4077961019490255,4.1009495252373815,4.52623688155922
YBL029C-A,2.488255872063968,2.371814092953523,2.474262868565717,2.4927536231884058,2.818590704647676,2.0984507746126937,1.8405797101449275,2.452273863068466,2.1484257871064467,2.2218890554722637,2.3638180909545228,2.3783108445777112
YBL030C,3.980009995002499,4.472763618190904,4.837081459270365,6.190404797601199,4.4122938530734634,4.139930034982509,4.388305847076462,4.68815592203898,4.1189405297351325,3.892553723138431,4.515242378810595,4.178410794602699
YBL031W,1.2818590704647677,1.2533733133433282,1.3743128435782108,1.4432783608195903,1.8110944527736133,1.222888555722139,1.4097951024487756,1.127936031984008,0.9750124937531235,1.1719140429785107,1.0469765117441279,1.6781609195402298
YBL032W,3.8905547226386807,3.7241379310344827,3.261869065467266,4.478260869565218,4.492753623188406,3.9025487256371814,2.9635182408795604,3.1989005497251375,3.5887056471764116,4.781609195402299,3.9160419790104948,4.969015492253873
YBL033C,3.3138430784607698,3.399800099950025,4.281859070464767,4.047976011994003,3.4537731134432783,2.9085457271364317,2.768615692153923,3.1094452773613193,2.7551224387806097,3.5882058970514743,3.0464767616191906,3.478760619690155
YBL034C,2.5962018990504747,2.3288355822088955,2.651174412793603,2.453273363318341,1.8940529735132434,2.3568215892053974,1.8925537231384308,1.8455772113943028,1.27736131934033,1.9090454772613694,2.4097951024487756,2.3833083458270865
YBL035C,1.6671664167916043,1.7971014492753623,2.1904047976011993,1.221889055472264,1.4237881059470265,1.27736131934033,1.0794602698650675,2.087456271864068,1.173913043478261,1.7211394302848575,1.5967016491754122,2.0914542728635683
YBL036C,2.234382808595702,2.31984007996002,2.8340829585207397,2.569215392303848,2.3533233383308345,2.39880059970015,1.5037481259370316,2.445777111444278,2.0719640179910046,2.4352823588205896,1.949025487256372,2.981009495252374
YBL037W,1.4677661169415293,2.072463768115942,1.8780609695152424,2.4127936031984007,2.4907546226886557,2.31784107946027,1.7536231884057971,1.9730134932533734,2.524737631184408,2.210894552723638,2.2228885557221387,2.028985507246377
YBL038W,2.832583708145927,3.214392803598201,3.401799100449775,4.047976011994003,3.5157421289355324,2.655672163918041,1.8310844577711145,2.297351324337831,3.199400299850075,3.3053473263368316,3.309345327336332,3.769615192403798
YBL039C,3.5402298850574714,3.9770114942528734,4.427286356821589,4.420289855072464,3.523738130934533,3.0549725137431283,2.652173913043478,2.8960519740129933,2.189905047476262,2.4607696151924037,3.390304847576212,2.8310844577711145
YBL039W-B,1.7896051974012994,2.2498750624687656,1.9820089955022488,1.7956021989005497,1.3553223388305846,1.2993503248375813,1.5097451274362819,1.3888055972013993,1.1949025487256373,2.1209395302348826,2.0484757621189407,2.4117941029485257
YBL040C,3.704647676161919,3.0504747626186908,4.4832583708145926,4.658170914542729,4.201399300349825,4.335332333833083,3.027486256871564,3.60119940029985,3.608695652173913,4.173413293353323,4.869065467266367,4.798600699650175
YBL041W,5.5967016491754125,4.383808095952024,5.006996501749126,5.967516241879061,4.6411794102948525,4.842578710644678,3.9910044977511245,3.867566216891554,4.820589705147427,4.951024487756122,5.3723138430784605,6.0789605197401295
YBL042C,3.3788105947026486,3.2238880559720138,4.166416791604198,3.715142428785607,3.0119940029985006,2.6171914042978512,4.592703648175912,3.5652173913043477,4.952523738130934,3.106946526736632,2.8275862068965516,2.8205897051474262
YBL043W,0.8270864567716142,1.214392803598201,1.2463768115942029,0.5032483758120939,0.6946526736631684,1.0514742628685658,1.8300849575212395,1.2678660669665167,1.4652673663168416,0.8315842078960519,0.7756121939030485,1.2168915542228886
YBL045C,3.105447276361819,2.649175412293853,3.2423788105947025,3.217391304347826,3.3818090954522737,2.0579710144927534,2.6391804097951024,3.6196901549225386,3.655672163918041,2.8535732133933034,3.1399300349825086,3.519240379810095
YBL046W,1.8090954522738631,2.4282858570714643,1.824087956021989,2.336831584207896,1.618190904547726,1.622688655672164,1.351824087956022,1.8675662168915543,1.1029485257371314,1.7661169415292355,1.2383808095952025,3.0484757621189407
YBL047C,2.3938030984507748,3.025987006496752,2.9535232383808094,3.342328835582209,2.922538730634683,3.0694652673663168,2.581209395302349,2.385807096451774,2.4827586206896552,2.4592703648175913,2.7976011994003,2.814092953523238
YBL049W,1.6581709145427286,2.191904047976012,1.618190904547726,1.9450274862568715,1.9875062468765616,1.3418290854572714,2.71464267866067,1.9800099950024987,1.9650174912543728,2.6221889055472265,3.0294852573713142,2.4257871064467764
YBL050W,3.2788605697151425,3.4372813593203397,3.1114442778610694,3.616191904047976,2.556221889055472,2.658670664667666,3.2523738130934534,2.9365317341329336,2.9250374812593702,2.991504247876062,3.5137431284357823,2.7761119440279862
YBL051C,3.0654672663668165,4.522738630684658,4.43128435782109,5.956521739130435,4.127436281859071,4.221389305347326,3.657671164417791,2.9080459770114944,3.533233383308346,5.11144427786107,4.282858570714643,4.402298850574713
YBL052C,1.6681659170414793,1.5242378810594703,1.6616691654172913,2.1104447776111943,1.6036981509245378,1.6501749125437282,1.4172913543228385,1.5847076461769116,1.698150924537731,1.7061469265367317,1.577711144427786,1.8910544727636183
YBL054W,1.7681159420289856,1.87856071964018,2.1094452773613193,2.717641179410295,2.6976511744127936,2.1399300349825086,1.6621689155422288,2.2228885557221387,2.0644677661169415,2.184407796101949,2.022488755622189,2.428785607196402
YBL055C,2.423288355822089,2.9185407296351826,2.8640679660169917,3.5472263868065967,2.894552723638181,3.031984007996002,2.672663668165917,2.607696151924038,2.1734132933533234,2.948525737131434,3.3028485757121437,2.823088455772114
YBL056W,3.861569215392304,3.523738130934533,4.506746626686657,4.383808095952024,3.7981009495252374,4.24487756121939,4.675162418790605,4.286856571714143,4.177911044477761,4.1324337831084454,3.2523738130934534,4.881559220389805
YBL057C,2.916541729135432,3.450774612693653,2.9060469765117443,3.260869565217391,2.2928535732133932,3.051474262868566,3.4627686156921538,2.928535732133933,3.333833083458271,4.071464267866067,3.7556221889055474,4.088955522238881
YBL058W,3.640679660169915,4.584707646176912,3.655672163918041,4.253873063468266,3.7956021989005495,3.451274362818591,2.796601699150425,3.5327336331834083,3.666166916541729,5.371814092953524,4.291854072963519,4.498250874562719
YBL059C-A,2.510744627686157,2.021489255372314,2.622688655672164,2.4347826086956523,2.1294352823588207,1.8740629685157422,2.504247876061969,2.3073463268365817,1.8280859570214893,2.31584207896052,2.526736631684158,2.7751124437781107
YBL059W,1.9345327336331835,1.8235882058970514,2.416791604197901,2.696151924037981,1.9395302348825587,1.7821089455272363,2.1369315342328834,2.709645177411294,2.344327836081959,1.7896051974012994,2.153423288355822,2.192903548225887
YBL060W,2.8805597201399302,2.417791104447776,2.3073463268365817,2.741129435282359,2.1104447776111943,2.0389805097451275,2.026986506746627,2.76311844077961,2.367816091954023,2.6181909045477263,2.899050474762619,2.660669665167416
YBL061C,2.91704147926037,2.339330334832584,2.6411794102948525,3.293353323338331,2.8770614692653673,2.924537731134433,2.427286356821589,2.6541729135432286,1.9540229885057472,1.7661169415292355,2.7191404297851074,2.604197901049475
YBL063W,2.2488755622188905,1.866566716641679,1.6041979010494753,1.84007996001999,1.9290354822588707,1.7786106946526736,1.3373313343328337,1.8235882058970514,1.301849075462269,1.7906046976511745,1.684657671164418,1.9390304847576212
YBL064C,1.2458770614692654,1.4187906046976513,1.1389305347326337,1.79960019990005,1.1619190404797601,1.5297351324337831,1.725137431284358,2.124937531234383,2.239880059970015,1.3703148425787106,1.726136931534233,1.1924037981009494
YBL066C,2.4312843578210894,2.3303348325837083,2.212893553223388,2.8705647176411793,2.7956021989005495,3.111944027986007,2.4152923538230886,2.9895052473763117,1.8530734632683659,2.9910044977511245,2.745127436281859,2.4927536231884058
