"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YMR246W",-0.808360385402212,9.81903957544945,-7.73722441424907,1.76552466563175e-07,6.08867208714203e-06,7.32769291500104
"YKL185W",-0.762716043999563,8.4402338791104,-7.6757589158099,1.99545669120539e-07,6.36253029066321e-06,7.30680361741426
"YKR052C",0.910615485767507,9.19226398099124,7.66076348093209,2.0561131059348e-07,6.36253029066321e-06,7.23270223324907
"YEL046C",-0.717697390371325,11.5751087964084,-7.65514239620653,2.07933867870482e-07,6.36253029066321e-06,7.15088789364233
"YLR044C",-0.758574582951498,11.3085143207331,-7.65028313658231,2.09963499591886e-07,6.36253029066321e-06,7.12610669572314
"YHR142W",0.726593493951975,9.00208548468658,7.55935512300914,2.5196332415582e-07,7.19895211873773e-06,7.04974613024927
"YGR155W",-0.561675162738158,10.4888723665514,-7.61830716274715,2.2384023405866e-07,6.58353629584295e-06,7.03179597112778
"YLR286C",-0.822181362208018,8.46542454165883,-7.32836762108858,4.02428547703501e-07,1.11785707695417e-05,6.60849029181139
"YDR527W",0.648912726745559,9.2317536742229,7.25298909256397,4.69595685839534e-07,1.26917752929604e-05,6.40436374772201
"YER055C",0.577362149134114,9.39240046147976,7.23540700553301,4.86864262584586e-07,1.28122174364365e-05,6.34701060936538
"YBR068C",-0.819794978552373,11.7648673322229,-7.18002046807733,5.45673113490811e-07,1.39916182946362e-05,6.19103485444657
"YHR143W",-0.741033499716491,9.13481812634579,-7.134972754674,5.98886707418278e-07,1.46069928638604e-05,6.16654690577842
"YDR135C",0.664972781332,9.04607295737119,7.12278837628171,6.14179858071323e-07,1.46233299540791e-05,6.15710992138453
"YKL120W",-0.605164922235022,9.76957422428134,-7.1385302875716,5.94495976736159e-07,1.46069928638604e-05,6.10167948650149
"YDL128W",0.627334440088411,8.92050834293178,7.02829023821727,7.47344600371034e-07,1.68580470891075e-05,5.97332242429328
"YNL104C",-0.692900816296974,9.55493810440548,-7.04276632342053,7.25156244626436e-07,1.68580470891075e-05,5.93157081167133
"YBR035C",0.685634591866538,9.2722063863792,7.0211078277677,7.58612119009836e-07,1.68580470891075e-05,5.91856244831089
"YGR030C",0.663457637820121,9.25274387554366,6.98843405624101,8.1212315658566e-07,1.72512677826998e-05,5.85304769028904
"YEL047C",0.49040973335035,9.77972538425811,7.01023647682505,7.76000905580187e-07,1.68695849039171e-05,5.81350872610967
"YCL064C",-0.588442846569977,9.85100854135927,-6.97848220556355,8.2918319687073e-07,1.72512677826998e-05,5.75503853485754
"YLR413W",-0.62587464733131,10.2881585739531,-6.96926569581846,8.45312121352291e-07,1.72512677826998e-05,5.69905159159791
"YML126C",0.520171136230111,10.0185949701094,6.92852640831313,9.20573786442409e-07,1.84114757288482e-05,5.61019289424897
"YKL186C",0.732067649320461,8.91744529586212,6.74293362728596,1.36150522823404e-06,2.61827928506547e-05,5.37454841959051
"YLR105C",0.752680808978531,10.0195912220898,6.79614152976602,1.21643834002095e-06,2.38517321572735e-05,5.33520678637335
"YGR161W-C",1.07091432533825,9.67170476995748,6.67956443326928,1.55777385191947e-06,2.88476639244346e-05,5.14582306601201
"YDR156W",0.467866613636491,10.0696402484474,6.69028994929137,1.52261255713692e-06,2.87285388139041e-05,5.0953513810827
"YLR179C",0.595266359159412,9.42412185572272,6.6252311453681,1.74917216755798e-06,3.08185106122157e-05,5.05852378582977
"YPR036W",0.583507633685207,9.33007870455011,6.61509551105902,1.78747361550851e-06,3.08185106122157e-05,5.05217221994824
"YJL130C",-0.518193668392017,9.71270937907149,-6.63687650531756,1.70620605081411e-06,3.08185106122157e-05,5.04475830780695
"YOR136W",-1.26801818283367,9.06420847866902,-6.58360293123833,1.91207849674335e-06,3.18679749457225e-05,5.00957344881678
"YBR011C",0.60115317883323,9.39014738980317,6.5873924522351,1.89662354473516e-06,3.18679749457225e-05,4.98307699274669
"YCR015C",0.464816752392476,10.0089044494545,6.61895586151708,1.77278506693755e-06,3.08185106122157e-05,4.94837454643282
"YDL127W",0.623983464516882,9.05865874628987,6.53175858920068,2.13701191362712e-06,3.46573217412006e-05,4.91059942720872
"YDR275W",-0.679694321791798,8.3383895825569,-6.44597664773847,2.57074290595906e-06,3.89506500902888e-05,4.77132380589948
"YKL210W",0.657992967433828,9.99126518236999,6.52920848102562,2.14875394795444e-06,3.46573217412006e-05,4.76076866758169
"YDR525W-A",0.635593956925053,9.05439172828493,6.45170276398479,2.53915283558772e-06,3.89506500902888e-05,4.73862416201497
"YCL005W-A",0.764745868233428,11.3106300204243,6.49732036340129,2.30131131383313e-06,3.65287510132243e-05,4.70877357101985
"YKL081W",0.44124398449375,10.6119983243177,6.48559129356119,2.36018803030301e-06,3.68779379734845e-05,4.6392443907609
"YHR136C",-0.856693113595397,9.24019994605295,-6.33369697660219,3.27883848639191e-06,4.82182130351751e-05,4.45305422513089
"YNL311C",0.574641049806123,8.95140384930729,6.29340869332294,3.57934304883175e-06,5.18745369395906e-05,4.40777317096255
"YLR077W",0.49250549685594,11.4453278282128,6.35274773668659,3.1458862710051e-06,4.6953526432912e-05,4.40308861504012
"YMR009W",0.729306669013175,9.14940793983779,6.23505278938158,4.06558386143545e-06,5.64664425199368e-05,4.25438532024171
"YOL127W",-0.404185072693718,10.7148041658599,-6.26592899459173,3.80040682202854e-06,5.42915260289792e-05,4.16802740515199
"YHR055C",0.466850064153345,10.6404365734881,6.25052283384545,3.93042682707834e-06,5.5358124325047e-05,4.12537841159359
"YOL058W",0.750284814854043,9.08091807907283,6.16448176231691,4.74535803672964e-06,6.32714404897285e-05,4.10873839978957
"YDR472W",0.624403550884191,11.0844605449225,6.22598530681975,4.14701169943027e-06,5.68083794442503e-05,4.09841012339783
"YCR005C",-0.823918559856119,11.5521145539047,-6.20875262220429,4.3064085494711e-06,5.81947101279878e-05,4.09654085086498
"YOL126C",-0.732460397218808,8.86886810102349,-6.14063405251436,5.00057475317485e-06,6.57970362259848e-05,4.07595081442456
"YDR492W",-0.691804231709017,8.73403836121308,-6.06530812177512,5.90310769277094e-06,7.47228821869739e-05,3.92486152911386
"YGR146C",-0.478810848809935,9.82801475200528,-6.13055639853435,5.1126168761288e-06,6.63976217679064e-05,3.92010187643134
"YDR345C",-0.69781287031325,12.6409116777874,-6.05155975915651,6.08506947163891e-06,7.60633683954864e-05,3.81802060818919
"YOR236W",0.611919899989933,10.5078373709428,6.10098902856566,5.45643382150765e-06,6.99542797629186e-05,3.79189777928629
"YMR194C-B",0.677646076152534,12.7938992691177,6.03357558041687,6.33180565639359e-06,7.81704402023899e-05,3.79106509505105
"YDR408C",0.581964352692168,9.39154135668407,6.01715952018002,6.56597556219699e-06,8.00728727097194e-05,3.73731266230066
"YFL030W",0.55393404111133,9.20772517322814,5.96844822108098,7.31444183504397e-06,8.81258052414936e-05,3.66058498458945
"YKL109W",-0.649252768711904,8.67381420822207,-5.92437825326293,8.06681005718817e-06,9.27219546803237e-05,3.61915507069802
"YKR007W",0.593114473825026,8.93902927805956,5.89519680315875,8.60819607567336e-06,9.70280545394889e-05,3.53345566332045
"YPR035W",-0.684307351735745,11.3754744933627,-5.94838140540643,7.64768766649935e-06,8.99727960764629e-05,3.50537900744396
"YPR091C",0.719463909220511,10.1000472409769,5.9584794513809,7.47809097716177e-06,8.90248925852592e-05,3.49358808089113
"YJR104C",-0.383125583363897,10.6194730278316,-5.93861713016021,7.81542530397878e-06,9.08770384183579e-05,3.43743517575593
"YPL250C",0.49273352580503,9.58945410248656,5.88357365855038,8.8340644062517e-06,9.81562711805744e-05,3.39824793978195
"YBL001C",0.657662685554345,10.0761403487793,5.89377542980008,8.63549685401451e-06,9.70280545394889e-05,3.34863121197733
"YJL047C-A",0.72173665840838,11.0421485967509,5.83840610197562,9.77094887708611e-06,0.000107373064583364,3.23235723346326
"YBR106W",0.459343453336838,10.3214657138849,5.81341248771999,1.03324771729338e-05,0.000112309534488411,3.14587917511313
"YBR092C",-0.639770283968213,8.61590901043771,-5.63773830875549,1.53335155727299e-05,0.000163122506092871,2.98381450518324
"YOL059W",0.382093758547382,10.1292126995863,5.71216534412699,1.29666270190817e-05,0.000139426096979373,2.92704287887817
"YDR386W",0.478258987641188,8.88708499771698,5.52914401467068,1.96042844535974e-05,0.000200043718914259,2.71970763648516
"YOL051W",0.750133118277913,9.69572005002714,5.55515478320839,1.84817091976322e-05,0.000190533084511672,2.64267185986009
"YGL055W",-0.698807223037181,10.2187392446562,-5.56606912745659,1.80304122433858e-05,0.000189295575186862,2.62229995396983
"YNL277W",0.776394202156148,8.91514950191937,5.4872328102266,2.15615072050122e-05,0.000213480269356557,2.61963847593836
"YHL015W",-0.452448874153938,11.0776187524351,-5.56260605862545,1.81723752179387e-05,0.000189295575186862,2.61240579889627
"YJL104W",0.749832711295644,9.27561344398098,5.49428414617151,2.12187773079462e-05,0.000213480269356557,2.58233305003958
"YGL254W",0.931389894308643,9.57333899763061,5.48918092009621,2.14662587466872e-05,0.000213480269356557,2.52329233236636
"YDR033W",-0.932063022833253,9.36666134912769,-5.37103294873885,2.80975453146464e-05,0.000275466130535749,2.2889752362204
"YGR097W",0.448754744041019,9.61443637361152,5.35911925114756,2.88729302468141e-05,0.000280319711134118,2.20454476055013
"YNL124W",0.434696962026725,9.35083173182172,5.33204702542648,3.07169449004291e-05,0.000284416156485455,2.20100997135159
"YPL187W",-0.627109288290095,12.1549855970107,-5.34285010129954,2.99671272985942e-05,0.000282402858816315,2.19395407070741
"YDR042C",0.625150934738034,9.5003417009142,5.34041745708449,3.01343293724909e-05,0.000282402858816315,2.19002134842889
"YLR113W",0.399627675288165,9.54512675808824,5.33921821334776,3.02171058933457e-05,0.000282402858816315,2.17300392781944
"YJR105W",0.601590785340694,8.91877936624646,5.27300149542888,3.51661772113716e-05,0.000313983725101532,2.13399916739669
"YML063W",-0.411131336589102,11.0003601418206,-5.33939358315831,3.02049867388923e-05,0.000282402858816315,2.09631189840777
"YOL086C",-0.609335345202016,12.4536903835676,-5.28340712555716,3.43369546569224e-05,0.000309341933846148,2.07989960066346
"YIL134W",0.676242152021865,9.8561727381465,5.28813114973935,3.39670928418865e-05,0.000308791753108059,2.00107725734089
"YOR293W",-0.336348709154667,10.1993782424884,-5.29027619520203,3.38004902016018e-05,0.000308791753108059,1.97220844333091
"YDR497C",0.539984743401894,9.8528926363093,5.25088398276075,3.69970727918186e-05,0.000324535726244023,1.91309457501179
"YKL029C",-0.501564958113989,9.32962266975165,-5.20484047553453,4.11259900460952e-05,0.000357617304748654,1.91183348718506
"YDR353W",0.370104026982996,10.2074029711492,5.26612960982684,3.57249430130171e-05,0.000316149938168293,1.90140607394068
"YER052C",0.482035178906676,9.32647290382627,5.19197991422671,4.23609145629908e-05,0.000365180297956817,1.88535837230926
"YMR241W",0.437591244220175,8.78607183592881,5.05982603404292,5.74592253130164e-05,0.000486942587398444,1.66143078025647
"YER091C",0.520226169967193,10.5513977803835,5.12448031224107,4.94888438174368e-05,0.000422981571089204,1.57230329119494
"YER088C",0.546149486334335,8.82771786417849,4.99334930249337,6.70183379036372e-05,0.000549330638554404,1.50426279946491
"YLR368W",0.498381327287791,9.20250727489395,4.97286749137456,7.02773927682681e-05,0.000571360916815188,1.40469042766509
"YLL045C",-0.343923725236751,10.6930385083487,-5.03278941659533,6.11678631550525e-05,0.000514015656765147,1.37019023499426
"YHR053C",0.38442586745601,10.4804698947146,5.00267884701168,6.55850555082264e-05,0.000544405014764183,1.28694620270997
"YDR065W",0.41740487182942,10.3257158611216,5.00078801574536,6.58730067864661e-05,0.000544405014764183,1.28292249173936
"YDR476C",0.478911685491851,9.3305002660052,4.90862079924449,8.15812419560285e-05,0.000654747715297472,1.23147516299904
"YNL077W",0.438288121363411,8.98835448875576,4.84447776838974,9.47083066515267e-05,0.000734172919779277,1.14276210578062
"YBR286W",0.520095742627225,8.80014470050906,4.8326047046838,9.73633881184031e-05,0.000744702035302097,1.13708929937547
"YLR259C",0.469065725745965,8.90680243919984,4.83175631574997,9.75559666245747e-05,0.000744702035302097,1.12319097271079
"YBR163W",0.456260103958461,8.96336506012108,4.8275382064952,9.85191877889169e-05,0.00074635748324937,1.10682361214955
"YPR051W",0.443299304518208,8.81028780513111,4.81206794120074,0.000102135019050555,0.000767932474064327,1.08850358688757
"YMR002W",0.359742740018951,10.050491514169,4.90723988769412,8.18434644121839e-05,0.000654747715297472,1.0854894049316
"YOR278W",0.459178369912568,11.1144580869932,4.88461311320471,8.62637918433967e-05,0.000684633268598386,1.05057772451704
"YIL002W-A",0.43378757256365,8.75041277700511,4.79160409825329,0.000107125200775628,0.000793520005745393,1.04807712881342
"YNL024C-A",0.573236155835368,8.95098759129071,4.79415178585783,0.000106490733088525,0.000793520005745393,1.02991776930713
"YBR189W",-0.397124067936605,10.7194921343571,-4.86154403419747,9.10197423019804e-05,0.000716690884267562,0.97454611510828
"YPL135W",-0.417618636901391,10.8533789002971,-4.8515658246667,9.31583191249096e-05,0.000727799368163356,0.958513436367893
"YGR096W",0.482215527117884,9.14753588923652,4.7093508841186,0.000129800119457311,0.000927143710409364,0.80506377283447
"YAL040C",0.399271458935743,9.53289848890882,4.73564311041553,0.000122068207442101,0.000897560348838978,0.781823791592458
"YDL072C",0.443894678645635,8.79388393037513,4.66533212710259,0.000143869372800971,0.00102035016170902,0.751328187259993
"YJR147W",0.39830074907558,9.53469153293798,4.71191979199504,0.000129023335839466,0.000927143710409364,0.726239837597013
"YLR109W",-0.626100040400049,11.1436813427757,-4.73059696525874,0.000123515184592202,0.000901570690454032,0.698673134612474
"YOR222W",0.456986177112051,9.72885847381548,4.71718810468365,0.00012744497079882,0.000923514281150869,0.697653641053247
"YKR044W",0.489197411342238,8.88200535888233,4.59409447746601,0.000169977344119588,0.0011881869293274,0.576348454664619
"YIR012W",0.431496487685338,8.93847154701191,4.58265781209797,0.000174593469076733,0.00120409289018437,0.543456437943787
"YDR194C",0.507144928083598,9.11181086474843,4.59128717190556,0.000171098917823145,0.0011881869293274,0.537055222186003
"YGL087C",0.771740518816694,10.7336678161532,4.63082324765772,0.000155968700104542,0.00109837112749677,0.434958444682716
"YML012W",0.445393381894211,9.04366239571145,4.52065768641344,0.000201910157748905,0.00137353848808779,0.38483584400939
"YIL154C",0.412445934492204,9.62713020119537,4.56018776979362,0.000184034458609321,0.0012605099904748,0.352307559384919
"YPL028W",0.530580166074123,9.14790723263893,4.51377745841002,0.00020519565492983,0.00138645712790425,0.350682198188744
"YER026C",0.567543327603533,8.92224572187333,4.49636649421171,0.000213752477641741,0.00143458038685732,0.344493187682934
"YDR046C",0.372564359696811,9.14424621790909,4.48975697333236,0.000217094121363648,0.00144729414242432,0.297452867137499
"YOR286W",0.522505765593275,8.78247854745068,4.46348016291446,0.000230907641823371,0.00151912922252217,0.285409563725716
"YDL070W",-0.420556123141641,9.21146421989443,-4.47493760298233,0.000224778953023282,0.00148860233790253,0.242043465640071
"YOR020C",0.438790679649779,9.12498563850938,4.44177195390744,0.000242984590341132,0.00157782201520216,0.188581105684996
"YML103C",0.459888311627946,8.88544872854721,4.40923744079503,0.000262285138959185,0.00166003252505813,0.147675299883591
"YPR033C",0.409733311590114,9.14170343927159,4.40165312816568,0.00026700168884202,0.0016792559046668,0.0929170763285496
"YHR191C",0.461711347604283,8.74557372791501,4.37766234781641,0.00028248998328299,0.00175039193265625,0.0910236753606668
"YDR383C",0.449245371155738,8.78756009810638,4.37343109301524,0.000285313885022968,0.00175039193265625,0.0762090643772293
"YIL148W",-0.390824892101969,10.0484271391032,-4.4581735045777,0.000233802939718607,0.0015281237890105,0.0554663260552681
"YGR124W",0.540622671296406,8.80744502633014,4.36205900460804,0.000293044881714693,0.00178685903484569,0.0475751889056619
"YAL038W",-0.5439420839772,11.9861838997769,-4.41012516062401,0.000261738586554487,0.00166003252505813,0.0203968264653289
"YKR043C",0.448720149770484,9.20753768897014,4.37434045842307,0.000284704599174135,0.00175039193265625,0.0172988264163703
"YMR143W",-0.295327678879721,9.91317017517564,-4.4304028538821,0.000249561133216538,0.00159975085395217,0.00402067039788534
"YDL134C",0.730732558530291,10.361673420344,4.43594733816609,0.000246331810393971,0.00158923748641272,-0.0271906188314457
"YBR083W",0.362233017931639,9.60990787911945,4.35739299348749,0.000296277514630423,0.00179562130079044,-0.117072633891028
"YLR257W",0.33659115482013,9.82877359629765,4.37610591323699,0.000283525453564229,0.00175039193265625,-0.117698784881049
"YGL210W",0.514187459563232,9.25340242105216,4.2906708864976,0.000346620054170571,0.00207556918665012,-0.187265660956633
"YDR447C",-0.356035142831249,9.72028815278018,-4.31661692860722,0.000326096033349317,0.00196443393583926,-0.223171085080754
"YOR108W",0.343686251771911,9.2753824931554,4.27053840700137,0.000363434415487151,0.00213784950286559,-0.236962148577533
"YDL067C",0.467649113261856,8.76209956462838,4.22823247303131,0.000401481105856651,0.00233419247591076,-0.256898696946971
"YGL039W",0.443097184822165,8.87828469885549,4.21011229711765,0.00041897479560037,0.00241452636270588,-0.312748946589307
"YKL096W-A",-0.391429136613739,11.6746499145991,-4.27171863516845,0.000362426506782696,0.00213784950286559,-0.329243571294971
"YJR017C",0.296561459960414,10.8279653375652,4.27935369463568,0.000355973593268391,0.00211889043612138,-0.384006740881297
"YMR305C",-0.365072402387729,9.37000593360832,-4.20894498092847,0.000420127587110823,0.00241452636270588,-0.402322521200899
"YLR441C",-0.359649223331868,10.9044778707873,-4.24754616203508,0.000383640195621792,0.00224350991591692,-0.448680402903016
"YOL012C",0.437380496393074,9.3955167196466,4.18865360403947,0.000440681789625552,0.00251818165500316,-0.456219623818114
"YKR013W",-0.34822807182819,8.87883742213865,-4.13997280312286,0.000494192253875982,0.00276085058031275,-0.476607558404546
"YPL061W",0.48554151022217,12.9034346101647,4.1505130087975,0.000482080304693533,0.002708316318503,-0.512761870608404
"YNL160W",0.380689505101598,9.2775731739436,4.13640789193855,0.000498357271209788,0.00276865150672104,-0.548846962174736
"YDL066W",0.398352968565917,8.86746083158967,4.10093482834262,0.000541763083009796,0.00296045400551801,-0.563881023352985
"YNL245C",0.384604313244852,9.60845885305319,4.15656435812908,0.00047526125206489,0.00268774498399417,-0.584151570633717
"YER056C",-0.353431778571719,11.6977682381408,-4.15614484075873,0.000475730862166969,0.00268774498399417,-0.596379833790794
"YPL018W",0.433797178553811,9.5732656871497,4.1299846487832,0.000505950601943731,0.00279530719305929,-0.637089413900663
"YNL281W",0.392244892652067,9.62063661020139,4.12481281191354,0.000512148569694101,0.00281400313018737,-0.66063945458481
"YGR062C",0.408356764524166,8.80521584674777,4.04539060005002,0.000617440377914194,0.00326688030642431,-0.684664232394758
"YDL126C",0.373753875116776,9.41575937497898,4.06485555507549,0.000589788188083147,0.0031539475298564,-0.749233542180483
"YER009W",0.348302345501336,8.91270881359311,4.01637893812864,0.000661074535280775,0.00341708461811073,-0.764362924563564
"YNL078W",0.428468556436324,9.23245987667508,4.03810536651807,0.000628119536628451,0.00330589229804448,-0.767155574077265
"YMR230W",-0.360258419174066,9.4368066533135,-4.05457390454326,0.000604236761203304,0.00321402532554949,-0.773285749514492
"YER019C-A",0.295530489857553,9.89426637853154,4.08550639673127,0.000561802226960221,0.00303676879437957,-0.807261675872797
"YDL137W",0.3896094440932,9.17921672689552,4.01165993733518,0.000668457360548566,0.00342798646435162,-0.817458395917265
"YGL029W",0.438779984055447,9.22989156830877,4.01519801165381,0.000662914415913482,0.00341708461811073,-0.819752992325479
"YCR053W",0.429374737870378,8.9149191640875,3.99064788964198,0.00070234153995936,0.00358337520387428,-0.82423918096472
"YDR055W",-0.494402132600193,8.34355780041147,-3.9687880347547,0.000739411278656259,0.00373440039725383,-0.827124617988136
"YGR055W",0.542968196197601,10.3969185225571,4.09054500102096,0.000555177718289632,0.00301727020809583,-0.839620582639519
"YGL209W",-0.441801711616913,10.8497439101053,-4.07762984708387,0.000572316499042648,0.00307697042496047,-0.846982879482498
"YCL057C-A",0.310535746953563,9.58051768931455,4.01762909949853,0.000659132337425352,0.00341708461811073,-0.900976452935071
"YIL094C",0.355313895389296,8.72223442821474,3.93964846329251,0.000791874300296777,0.00393967313580486,-0.917973420273371
"YKL182W",-0.304354990998282,9.18463810896899,-3.97040360656091,0.000736606104294969,0.00373440039725383,-0.921475935935078
"YCL009C",0.362642459527681,9.22455086907947,3.96546631275593,0.00074521238979549,0.0037447858783693,-0.93277720053934
"YFL031W",0.334593093135039,10.2375214086474,4.03461674183471,0.000633298465109556,0.0033156987702071,-0.968232838992691
"YPL274W",0.507322735122181,9.34227500678811,3.95510312963353,0.000763603849839497,0.00381801924919749,-0.984040298931442
"YNL052W",0.354766164839445,9.04416419496102,3.9078122791753,0.000853437126078326,0.00420412377378486,-1.03317898399797
"YKL035W",0.543248868570582,8.88055883270721,3.89479922404646,0.000879951609185538,0.00427160975332785,-1.04092977243835
"YGR095C",0.364872086373968,8.75159533387805,3.87916757345201,0.000912886881648731,0.00436787981650111,-1.06048143833619
"YGR063C",0.376180346151603,8.94937972914384,3.8792682909917,0.000912670798544191,0.00436787981650111,-1.08475873737077
"YML081C-A",0.384045261180143,8.78211664446051,3.84973894632067,0.000978252823617005,0.0045927362611127,-1.13194675475876
"YFL024C",0.393477608039698,9.6101561289406,3.91740547462507,0.000834401146388817,0.0041306987444991,-1.13922814095923
"YJR045C",0.377824844807783,9.14395009498746,3.86663680767299,0.000940171521341606,0.00447700724448384,-1.14522671326669
"YHR174W",-0.510129153549146,11.8295000153702,-3.90422761201672,0.00086066063548114,0.00421892468373108,-1.16867856595107
"YOR153W",-0.393314184252329,9.5306299301434,-3.8805171640799,0.000909995641764586,0.00436787981650111,-1.19380921146274
"YAL012W",0.469935006081815,9.34381893698396,3.8534586499643,0.000969740590002667,0.0045927362611127,-1.21882853277684
"YPR037C",0.71089915241638,10.7389555180051,3.89959893499842,0.000870077996320691,0.00424428290888142,-1.27036410726971
"YIL155C",0.551336496181027,8.8375065024326,3.78380141366981,0.00114207520702815,0.0052873852177229,-1.28998495798502
"YGR180C",-0.409197338220341,8.65020786773299,-3.74989475275679,0.00123663415176548,0.00567263372369487,-1.34667206297257
"YGL198W",0.42992564224448,9.19539129076303,3.77115902300805,0.00117646338423347,0.00542149024992381,-1.37460970037741
"YBR119W",0.40982903541162,10.6502209391622,3.85058608804153,0.000976307704576965,0.0045927362611127,-1.39168357908056
"YPR043W",-0.277453584608429,10.8608979501521,-3.82645605095037,0.00103324594863392,0.0048282520964202,-1.43108785542911
"YHR005C-A",0.269835679366549,10.077664634167,3.80474542602874,0.00108728686831959,0.00505714822474228,-1.48661511665325
"YNR036C",0.368921473771586,9.36383055295285,3.71926362481846,0.00132870692343605,0.00606715490153445,-1.5322851661332
"YKL061W",0.496834686789905,8.93612614344083,3.65801431209816,0.0015336418251242,0.00678602577488585,-1.5899065503055
"YPL032C",0.377267451108822,8.74327084559708,3.64020356830727,0.00159889516402854,0.00692162408670362,-1.60538751228197
"YAL041W",0.445717610579524,9.01250085208255,3.64201093287615,0.00159215036978719,0.00692162408670362,-1.63710904245807
"YKL006C-A",0.430545385372908,9.38404316852445,3.6725246852658,0.00148243160699599,0.00661799824551783,-1.64417683028554
"YMR145C",-0.33096848752268,9.31553439849333,-3.65558605995728,0.0015423808180908,0.00679462915458503,-1.66866268998072
"YER071C",0.354114990840811,9.00909852011922,3.620800503936,0.00167310609518042,0.00711960040502308,-1.68416278408123
"YPL196W",0.412378879921216,8.84742598749376,3.60277817304812,0.00174507760605038,0.00736319665000159,-1.7037558927663
"YER124C",-0.379428005244767,9.70324194437956,-3.67275298193288,0.00148163956053391,0.00661799824551783,-1.70876751851364
"YMR074C",0.353517882791711,8.79591677313422,3.59358788060551,0.00178294642652075,0.00741550329231037,-1.71794356476135
"YPR133W-A",0.41073796435911,8.98025652412379,3.59729016095488,0.00176759454535939,0.00741550329231037,-1.73342642164875
"YBR162C",0.323782850785999,8.92920388266527,3.59258290910003,0.0017871362934468,0.00741550329231037,-1.73690010131343
"YOR204W",-0.257463829718725,10.4977783817818,-3.69555058225405,0.00140461811765453,0.0063846278075206,-1.74812217287715
"YLR344W",-0.250417354979776,10.1192063969174,-3.68745473177,0.00143150533469376,0.00647739970449663,-1.7489113281482
