,c1,c2,c3,c4,c7,c8,t1,t2,t3,t6,t7,t8
YAL013W,3.290854572713643,3.235382308845577,2.9365317341329336,3.2498750624687656,3.9430284857571216,3.3073463268365817,2.734632683658171,4.261369315342328,3.659170414792604,4.329335332333833,3.017991004497751,4.342828585707147
YAL014C,2.568215892053973,3.210894552723638,3.2748625687156423,2.9650174912543728,4.751124437781109,3.143928035982009,3.1594202898550723,3.476261869065467,2.843078460769615,2.6476761619190405,2.951024487756122,3.5347326336831584
YAL016W,4.619190404797601,4.183908045977011,4.326336831584208,4.2633683158420785,3.9695152423788107,4.917041479260369,3.7711144427786105,3.9375312343828086,3.47976011994003,4.3413293353323335,3.303848075962019,3.8950524737631183
YAL017W,1.4717641179410295,1.9995002498750625,1.7406296851574212,1.2648675662168916,2.266366816591704,1.952023988005997,1.369815092453773,1.5222388805597202,1.5602198900549724,1.7971014492753623,1.7246376811594204,1.6781609195402298
YAL019W,2.9950024987506247,2.6461769115442277,2.8805597201399302,2.7041479260369816,3.632183908045977,3.493753123438281,2.6126936531734133,2.4812593703148424,1.9555222388805598,2.7726136931534233,2.6921539230384806,2.672663668165917
YAL020C,2.990504747626187,2.094952523738131,1.8595702148925537,2.4052973513243376,3.5987006496751626,2.7306346826586707,2.1154422788605696,2.021489255372314,1.7981009495252374,2.719640179910045,1.9890054972513742,2.8790604697651174
YAL021C,3.7776111944027986,3.1584207896051972,3.2893553223388308,3.4237881059470263,4.084457771114443,3.8970514742628684,3.0229885057471266,3.2308845577211396,2.9770114942528734,2.7256371814092955,2.6766616691654175,2.7116441779110443
YAL022C,2.0184907546226887,3.0194902548725637,2.423288355822089,2.0974512743628186,3.2438780609695153,2.557721139430285,2.3448275862068964,2.5612193903048475,2.4842578710644676,2.733633183408296,2.4282858570714643,2.5382308845577213
YAL023C,4.956521739130435,3.783608195902049,4.468265867066466,4.957021489255372,5.494252873563219,5.281859070464767,4.026986506746627,5.381809095452274,3.886056971514243,5.044977511244378,3.4142928535732135,5.0944527736131935
YAL024C,1.9950024987506247,1.15792103948026,1.344327836081959,1.431784107946027,1.9760119940029985,1.4122938530734632,1.6256871564217892,1.8695652173913044,1.6616691654172913,2.2683658170914542,1.749625187406297,1.5027486256871565
YAL025C,5.6121939030484755,5.222888555722139,5.480759620189905,5.055972013993004,6.63568215892054,5.644177911044478,6.026986506746627,5.613193403298351,3.8790604697651174,4.976511744127936,4.47976011994003,5.057471264367816
YAL026C,2.6936531734132934,3.3683158420789607,2.3573213393303347,2.816591704147926,3.0694652673663168,2.997501249375312,2.6996501749125437,3.4482758620689653,2.419790104947526,3.201399300349825,2.6116941529235382,2.8550724637681157
YAL027W,1.6911544227886057,1.4117941029485257,1.5112443778110944,1.4207896051974014,2.210394802598701,1.0709645177411293,1.5982008995502248,1.6446776611694154,1.7766116941529235,1.463768115942029,1.6326836581709145,1.4687656171914043
YAL028W,1.1894052973513243,1.0459770114942528,0.9710144927536232,1.1594202898550725,1.6401799100449774,1.3233383308345827,0.9865067466266867,1.0469765117441279,1.31784107946027,0.9690154922538731,0.6991504247876063,1.6156921539230384
YAL029C,1.8265867066466768,2.399800099950025,2.2038980509745127,1.4697651174412794,2.7811094452773615,3.168415792103948,1.9570214892553723,2.466766616691654,2.2403798100949524,2.168415792103948,1.7246376811594204,2.1484257871064467
YAL030W,2.3808095952023987,1.6996501749125437,2.316341829085457,1.2828585707146427,2.8565717141429285,1.7946026986506747,2.0609695152423786,2.4842578710644676,2.4962518740629687,2.555722138930535,2.0,2.2828585707146427
YAL031C,2.1389305347326335,1.7596201899050474,1.7006496751624187,1.6991504247876061,2.3238380809595203,1.4787606196901548,1.4552723638180909,2.1184407796101947,2.0794602698650673,2.451774112943528,1.496751624187906,2.1699150424787605
YAL032C,2.237881059470265,2.1539230384807597,1.975512243878061,1.344327836081959,2.9650174912543728,2.384807596201899,2.084457771114443,2.0729635182408797,2.371314342828586,1.8755622188905547,1.2028985507246377,1.9195402298850575
YAL033W,2.523238380809595,2.182408795602199,2.8550724637681157,2.415792103948026,3.007496251874063,2.1444277861069465,2.703648175912044,3.3238380809595203,2.430784607696152,3.0114942528735633,1.8890554722638682,2.7771114442778613
YAL034W-A,2.8905547226386807,2.0069965017491254,2.1169415292353824,1.8365817091454273,2.5967016491754125,2.5067466266866565,2.0719640179910046,2.972013993003498,2.4822588705647175,2.765617191404298,2.419790104947526,2.493753123438281
YAL035W,5.353323338330835,6.5187406296851576,5.928035982008995,6.223888055972014,8.563718140929534,7.484257871064468,6.48375812093953,5.723138430784608,4.36431784107946,6.677661169415292,4.972513743128435,7.535732133933034
YAL036C,5.754622688655672,5.5232383808095955,6.16591704147926,5.956021989005497,6.067966016991504,5.965017491254373,5.225387306346827,5.8365817091454275,4.329335332333833,5.166416791604198,4.743628185907046,7.2723638180909544
YAL038W,46.846576711644175,62.64967516241879,66.88305847076462,78.27636181909045,55.36631684157921,54.733133433283356,41.82858570714642,46.15992003998001,37.71614192903548,31.824587706146925,29.832583708145926,25.20039980009995
YAL039C,3.5027486256871563,2.9895052473763117,3.025987006496752,3.143928035982009,4.266866566716642,3.6741629185407296,3.466766616691654,3.7231384307846076,2.7596201899050476,3.4927536231884058,2.3938030984507748,4.256371814092954
YAL040C,7.310844577711144,7.6366816591704145,7.7166416791604195,7.693653173413293,8.446276861569215,8.406296851574213,9.845577211394303,10.279860069965018,7.966516741629185,9.566716641679161,7.83608195902049,7.386806596701649
YAL041W,6.47776111944028,4.294852573713143,6.0299850074962515,4.964017991004498,5.379810094952524,5.457771114442779,4.750624687656172,7.677161419290355,6.857571214392804,7.898050974512744,5.786106946526736,4.798100949525238
YAL042W,2.897551224387806,3.153423288355822,3.265367316341829,3.180409795102449,3.425287356321839,3.51824087956022,3.600199900049975,3.442278860569715,3.6071964017991003,3.2158920539730134,2.630184907546227,4.067466266866567
YAL043C,3.3318340829585207,2.5667166416791605,3.1744127936031985,3.031984007996002,3.0994502748625687,3.4057971014492754,2.394302848575712,3.523738130934533,3.2383808095952022,3.6541729135432286,2.500249875062469,3.290354822588706
YAL044C,2.84007996001999,2.4057971014492754,3.028985507246377,3.070464767616192,3.259870064967516,3.3193403298350823,2.2223888055972014,3.16191904047976,2.796601699150425,3.2998500749625186,2.901049475262369,2.9895052473763117
YAL044W-A,2.3253373313343326,2.2788605697151425,2.370814592703648,1.8055972013993002,3.4832583708145926,2.291354322838581,2.579710144927536,2.5017491254372812,2.893553223388306,2.8065967016491755,2.9460269865067468,2.5172413793103448
YAL046C,2.9750124937531233,3.106946526736632,2.1399300349825086,2.4607696151924037,3.1764117941029486,2.993503248375812,2.9845077461269365,3.291354322838581,2.7741129435282357,2.634182908545727,2.442278860569715,3.843578210894553
YAL048C,1.7051474262868567,1.47976011994003,1.1984007996002,1.2603698150924538,1.8765617191404298,1.6691654172913544,1.6711644177911045,1.5852073963018491,1.3503248375812094,1.8430784607696151,1.5972013993003498,1.4587706146926536
YAL049C,1.4377811094452773,1.6386806596701649,1.7791104447776112,1.535232383808096,2.3778110944527735,2.292353823088456,2.3608195902048976,1.6701649175412294,2.0114942528735633,1.4642678660669666,1.5052473763118441,2.3563218390804597
YAL053W,2.260869565217391,2.1849075462268868,2.4042978510744626,1.642678660669665,2.426286856571714,2.430784607696152,1.5872063968015993,1.8375812093953023,2.061969015492254,2.1729135432283857,1.7936031984007996,2.163418290854573
YAL055W,2.5642178910544726,2.2828585707146427,2.684657671164418,2.2863568215892056,2.9615192403798103,2.150424787606197,2.133433283358321,3.0379810094952524,2.8260869565217392,3.0814592703648174,2.3013493253373314,3.36431784107946
YAL056W,1.575712143928036,2.4327836081959022,1.9310344827586208,1.7721139430284858,2.4617691154422787,2.1549225387306348,2.0549725137431283,2.660669665167416,2.289855072463768,2.9705147426286858,1.7486256871564219,2.68415792103948
YAL058W,2.0649675162418792,2.426286856571714,2.0,2.191904047976012,2.389305347326337,2.3968015992004,2.363318340829585,2.5892053973013494,2.681159420289855,2.5652173913043477,2.3673163418290852,3.3278360819590205
YAL059W,6.615192403798101,4.748625687156422,5.27936031984008,5.338330834582709,5.809095452273863,5.683658170914542,4.32583708145927,7.701649175412294,6.081459270364817,5.986506746626687,5.250374812593703,5.980009995002499
YAL060W,2.7946026986506745,2.6871564217891053,2.4942528735632186,2.4107946026986506,3.2553723138430786,3.7956021989005495,2.3543228385807096,3.3888055972013995,2.6516741629185407,2.8265867066466766,2.4107946026986506,2.770614692653673
YAL061W,1.622688655672164,1.2858570714642679,1.1019490254872564,0.9515242378810594,1.802598700649675,1.1614192903548226,1.1534232883558222,1.4532733633183408,1.8715642178910545,2.0904547726136933,1.5612193903048475,1.9750124937531235
YAL062W,2.1094452773613193,2.1094452773613193,2.15592203898051,2.892053973013493,2.1519240379810096,1.952023988005997,1.7881059470264868,2.335832083958021,1.870064967516242,1.1714142928535731,1.3728135932033982,1.633183408295852
YAL063C,0.5552223888055972,0.7491254372813593,0.8895552223888056,0.9910044977511244,1.345327336331834,0.7141429285357321,1.0469765117441279,1.2148925537231385,0.904047976011994,1.182408795602199,0.823088455772114,1.0269865067466266
YAL067C,0.7611194402798601,0.5987006496751625,1.1149425287356323,0.5737131434282858,1.6521739130434783,0.9435282358820589,0.7631184407796102,0.9475262368815592,0.8985507246376812,1.391304347826087,0.6046976511744128,1.3473263368315842
YAR002C-A,2.9035482258870564,3.8065967016491755,2.999000499750125,3.124937531234383,3.502248875562219,3.6931534232883556,3.4917541229385307,3.0684657671164417,3.032983508245877,3.5177411294352825,2.6776611694152925,3.339830084957521
YAR002W,2.3128435782108947,2.4372813593203397,2.430784607696152,2.5057471264367814,3.634182908545727,2.047976011994003,2.556221889055472,2.6721639180409795,2.297351324337831,2.5207396301849077,1.8650674662668665,2.8515742128935533
YAR003W,1.646176911544228,1.3648175912043978,1.0689655172413792,2.1539230384807597,2.7841079460269866,1.6691654172913544,1.727136431784108,1.6251874062968517,1.776111944027986,1.5932033983008496,1.7501249375312344,2.2703648175912043
YAR007C,1.8235882058970514,1.6496751624187906,1.6756621689155422,2.075462268865567,2.6091954022988504,1.9620189905047476,1.4482758620689655,2.2458770614692654,1.9885057471264367,2.016991504247876,1.510744627686157,1.987006496751624
YAR008W,1.9145427286356822,1.2638680659670165,1.3128435782108945,1.43928035982009,2.003498250874563,2.101949025487256,1.6156921539230384,2.1669165417291354,1.847576211894053,1.5977011494252873,1.1849075462268865,2.179910044977511
YAR014C,3.845577211394303,3.1719140429785107,2.739630184907546,3.4652673663168416,4.162418790604698,4.028985507246377,2.679160419790105,3.361319340329835,3.187406296851574,4.134932533733133,2.857071464267866,2.547726136931534
YAR015W,2.0644677661169415,1.725137431284358,1.8680659670164919,1.7606196901549225,2.453273363318341,1.8820589705147426,2.134432783608196,2.5082458770614693,1.6511744127936032,1.642678660669665,2.072463768115942,1.725137431284358
YAR018C,1.8210894552723638,1.6751624187906047,1.578710644677661,1.2193903048475763,2.340829585207396,2.151424287856072,1.1544227886056972,2.1699150424787605,1.566216891554223,2.3673163418290852,1.9270364817591203,2.1134432783608195
YAR027W,2.020489755122439,1.9705147426286858,2.082458770614693,1.7201399300349824,3.3003498250874563,2.449275362318841,1.4812593703148427,2.2683658170914542,2.097951024487756,2.5602198900549724,2.1959020489755123,2.7426286856571713
YAR028W,2.425287356321839,1.6111944027986007,1.7581209395302348,1.8090954522738631,2.3008495752123936,1.9495252373813095,2.2683658170914542,1.7201399300349824,2.532233883058471,2.084457771114443,1.7396301849075462,1.854072963518241
YAR031W,0.9250374812593704,1.3543228385807096,1.4587706146926536,1.0444777611194402,0.9885057471264368,0.9780109945027486,1.3523238380809595,1.5112443778110944,1.3908045977011494,1.2568715642178911,1.376311844077961,1.5412293853073464
YAR033W,1.7511244377811095,1.9950024987506247,1.9110444777611195,1.3383308345827087,1.84207896051974,2.1784107946026987,1.8490754622688657,2.154422788605697,2.009495252373813,2.029985007496252,1.4907546226886557,1.7421289355322338
YAR042W,3.177911044477761,3.545727136431784,3.738130934532734,3.6616691654172913,4.1634182908545725,2.9995002498750623,3.1284357821089457,3.232383808095952,2.5377311344327835,2.836581709145427,2.322838580709645,3.498750624687656
YAR066W,3.770614692653673,3.531234382808596,3.6121939030484755,3.5017491254372812,3.969015492253873,3.792103948025987,4.035482258870565,4.1299350324837585,3.4597701149425286,5.47176411794103,3.56071964017991,3.303848075962019
YAR071W,8.166916541729135,9.245377311344328,9.126936531734133,9.9960019990005,11.295352323838081,11.557721139430285,4.535232383808096,4.524737631184408,3.788605697151424,6.540229885057471,4.650674662668665,4.391304347826087
YBL001C,11.455272363818091,11.366316841579211,11.041979010494753,10.559220389805098,9.349825087456272,9.387806096951524,11.156921539230385,12.657171414292854,15.634682658670664,18.524737631184408,17.150924537731136,10.53873063468266
YBL002W,18.291854072963517,25.751124437781108,26.89055472263868,27.524737631184408,22.27936031984008,23.365317341329334,21.87456271864068,23.68565717141429,20.719140429785107,26.372313843078462,23.677161419290353,19.865067466266865
YBL003C,22.470764617691156,30.55672163918041,30.617191404297852,36.38980509745127,26.126436781609197,29.883058470764617,25.746126936531734,31.60169915042479,26.845077461269366,33.39480259870065,30.741629185407298,23.27536231884058
YBL004W,3.3308345827086456,3.7551224387806097,4.84407796101949,3.7211394302848575,5.039980009995002,5.008495752123938,4.188405797101449,4.487256371814093,3.31584207896052,4.509745127436282,3.7051474262868567,4.373313343328336
YBL005W,0.9860069965017492,1.7486256871564219,0.9835082458770614,1.6036981509245378,2.025987006496752,1.7371314342828585,1.3208395802098951,2.0424787606196904,1.5442278860569716,1.6851574212893554,1.2028985507246377,2.085457271364318
YBL006C,4.936531734132934,4.8990504747626185,4.722138930534733,3.6741629185407296,5.0789605197401295,5.08095952023988,3.0914542728635683,4.826086956521739,4.026486756621689,4.214392803598201,3.191904047976012,4.563218390804598
YBL009W,1.5722138930534733,1.3798100949525238,1.135432283858071,1.4717641179410295,1.9570214892553723,1.9845077461269365,1.6366816591704147,1.4842578710644678,1.4587706146926536,1.8840579710144927,1.7906046976511745,1.7106446776611695
YBL010C,1.8875562218890554,1.207896051974013,2.1274362818590706,2.100949525237381,2.3683158420789607,2.0304847576211893,1.1789105447276362,2.153423288355822,1.6326836581709145,1.7331334332833583,1.7551224387806097,1.7241379310344827
YBL011W,3.7616191904047978,3.160919540229885,3.4482758620689653,3.1894052973513243,4.409795102448776,4.042978510744628,3.303848075962019,3.6861569215392302,3.629185407296352,3.31584207896052,3.3018490754622687,4.691154422788606
YBL013W,1.3463268365817092,0.9255372313843079,1.3228385807096452,1.15792103948026,2.211394302848576,1.025487256371814,1.4682658670664668,1.7396301849075462,2.1724137931034484,2.077961019490255,1.3748125937031483,1.7796101949025487
YBL014C,2.572713643178411,2.911544227886057,2.9420289855072466,3.0444777611194405,2.6956521739130435,2.767616191904048,2.717641179410295,2.317341329335332,2.0384807596201897,2.9355322338830585,2.0719640179910046,3.3383308345827087
YBL015W,1.304847576211894,1.4087956021989005,1.3613193403298351,1.5837081459270366,1.7391304347826086,1.6266866566716642,1.399800099950025,1.7576211894052973,1.3448275862068966,2.337831084457771,1.8480759620189906,1.4542728635682158
YBL016W,4.182908545727137,4.4877561219390305,4.19640179910045,4.367316341829086,6.523738130934532,4.771114442778611,3.9570214892553723,3.4537731134432783,3.469265367316342,3.1114442778610694,2.341329335332334,3.1219390304847576
YBL017C,4.1434282858570715,3.543728135932034,3.5612193903048475,3.556221889055472,4.12343828085957,3.626686656671664,3.248375812093953,3.365317341329335,2.992503748125937,3.598200899550225,3.6531734132933535,3.9120439780109946
YBL018C,2.8550724637681157,3.760119940029985,3.212393803098451,3.869565217391304,3.8770614692653673,3.7306346826586707,3.4812593703148424,4.020489755122439,3.9930034982508746,3.768615692153923,3.9355322338830585,3.578710644677661
YBL019W,1.8485757121439281,1.3438280859570215,1.6096951524237881,1.6511744127936032,1.8160919540229885,1.5597201399300349,1.7861069465267367,1.6256871564217892,1.7066466766616692,2.0539730134932532,1.727136431784108,2.0719640179910046
YBL020W,3.3968015992004,3.254872563718141,2.915542228885557,2.438280859570215,2.981009495252374,3.262368815592204,3.5642178910544726,3.0184907546226887,2.8630684657671166,2.952023988005997,2.9760119940029983,3.31984007996002
YBL021C,3.245377311344328,2.966016991504248,3.079960019990005,2.2798600699650176,2.983008495752124,2.8000999500249875,3.231384307846077,4.282358820589705,2.920039980009995,3.4587706146926536,3.342328835582209,3.6116941529235382
YBL022C,3.0424787606196904,2.3888055972013995,3.4267866066966515,2.83808095952024,3.2583708145927037,3.015992003998001,2.521239380309845,2.974012993503248,2.3363318340829586,3.3343328335832085,3.101949025487256,3.209895052473763
YBL023C,2.6616691654172913,1.984007996001999,2.212393803098451,1.7401299350324837,3.395802098950525,2.839080459770115,2.2533733133433285,2.231384307846077,2.1404297851074463,2.2758620689655173,2.1159420289855073,1.7721139430284858
YBL024W,4.181909045477261,3.820089955022489,4.698150924537731,3.9825087456271864,5.268365817091454,4.857071464267866,4.283858070964517,4.43528235882059,4.097451274362818,3.6506746626686657,4.243878060969515,4.67416291854073
YBL025W,3.1999000499750125,2.1884057971014492,2.640679660169915,2.924537731134433,2.975512243878061,2.212893553223388,2.6261869065467267,2.8395802098950527,3.7786106946526736,3.2533733133433285,2.8850574712643677,3.1349325337331333
YBL026W,3.105947026486757,2.896551724137931,3.43928035982009,2.364817591204398,3.284357821089455,2.5972013993003498,2.289855072463768,2.8450774612693652,2.9015492253873063,2.975512243878061,2.6126936531734133,3.4557721139430284
YBL027W,15.623188405797102,19.653173413293352,20.826586706646676,21.26936531734133,16.684157921039482,16.753623188405797,13.09945027486257,16.225887056471763,11.547726136931534,14.748125937031483,12.547726136931534,11.5872063968016
YBL028C,5.410294852573713,5.878060969515243,5.458270864567716,5.8120939530234885,5.712643678160919,6.081459270364817,4.624687656171914,6.228885557221389,4.3588205897051475,4.99800099950025,4.069465267366317,5.500249875062469
YBL029C-A,2.416791604197901,2.5047476261869064,2.3748125937031483,2.0324837581209394,3.0939530234882557,3.162918540729635,2.4672663668165917,2.7766116941529235,2.8840579710144927,2.5097451274362816,2.456271864067966,2.914542728635682
YBL030C,4.278360819590205,3.7216391804097952,4.310844577711144,4.187406296851575,5.081959020489755,4.659670164917541,4.923038480759621,5.318340829585208,4.049475262368816,5.060969515242379,4.990504747626187,6.044977511244378
YBL031W,0.9790104947526237,0.9910044977511244,0.9965017491254373,1.3683158420789605,1.4962518740629684,0.6041979010494752,1.0119940029985008,1.7041479260369816,1.0719640179910046,1.2013993003498251,1.5537231384307846,1.7266366816591705
YBL032W,2.185407296351824,2.0389805097451275,2.844577711144428,2.3233383308345825,3.003498250874563,3.088455772113943,2.2798600699650176,2.690654672663668,1.9395302348825587,2.1459270364817593,2.7041479260369816,2.818090954522739
YBL033C,3.6176911544227885,3.4277861069465265,3.2023988005997,2.555722138930535,3.8205897051474262,3.199400299850075,3.0899550224887555,3.1039480259870067,2.7136431784107944,3.4922538730634685,3.2523738130934534,3.270864567716142
YBL034C,2.1244377811094455,1.7861069465267367,1.4312843578210894,1.278360819590205,2.5387306346826586,1.640679660169915,1.4992503748125936,1.9290354822588707,1.8395802098950524,1.904047976011994,1.5482258870564718,1.5722138930534733
YBL035C,1.7466266866566718,1.8095952023988007,1.6651674162918542,1.7661169415292355,2.212893553223388,1.590704647676162,1.5292353823088456,2.206896551724138,1.6916541729135433,2.1294352823588207,2.290854572713643,2.0689655172413794
YBL036C,2.36431784107946,1.7451274362818592,2.3223388305847075,1.983008495752124,2.75912043978011,2.478760619690155,1.829585207396302,2.8530734632683656,1.5962018990504747,2.5187406296851576,1.9865067466266866,2.7616191904047978
YBL037W,2.5397301349325336,2.785607196401799,2.6196901549225386,2.4047976011994003,3.3598200899550226,2.423288355822089,2.472263868065967,3.1679160419790104,2.8845577211394304,3.214392803598201,2.6436781609195403,3.045977011494253
YBL038W,2.6681659170414793,2.8050974512743627,2.533233383308346,2.0089955022488755,4.031484257871065,3.23888055972014,2.5647176411794104,2.5817091454272862,2.9605197401299352,2.9685157421289357,2.9055472263868065,3.105447276361819
YBL039C,4.741629185407296,5.607696151924038,5.939030484757621,4.472263868065967,5.901549225387306,5.517741129435282,4.568215892053973,6.492753623188406,5.268865567216392,4.193403298350825,4.36031984007996,5.575712143928036
YBL039W-B,1.4837581209395303,1.1814092953523239,1.2618690654672664,0.9015492253873063,1.7286356821589206,1.5112443778110944,1.2543728135932033,1.8970514742628686,1.695152423788106,1.6231884057971016,1.488255872063968,1.5872063968015993
YBL040C,3.7426286856571713,3.894052973513243,4.5322338830584705,3.3243378310844576,5.0144927536231885,4.31384307846077,4.00599700149925,3.762118940529735,3.8255872063968015,3.9035482258870564,4.299850074962519,3.7456271864067965
YBL041W,7.228885557221389,5.769115442278861,7.769115442278861,6.835082458770614,7.644177911044478,8.365317341329336,6.520739630184908,6.935532233883058,7.486256871564218,8.245877061469265,7.025987006496751,7.156921539230384
YBL042C,15.176411794102949,12.31984007996002,12.081459270364817,12.618690654672664,17.071964017991004,16.189905047476262,12.272863568215891,13.108945527236381,10.635182408795602,15.499750124937531,13.750124937531234,11.004997501249376
YBL043W,1.2928535732133932,1.3393303348325838,1.2838580709645178,1.3613193403298351,1.3043478260869565,0.9645177411294353,0.6616691654172914,0.8285857071464268,1.0664667666166916,0.8780609695152424,1.1084457771114442,0.7691154422788605
YBL045C,2.318840579710145,1.8170914542728636,2.246376811594203,1.6246876561719141,1.7561219390304847,2.4037981009495253,2.422288855572214,2.0484757621189407,1.5307346326836582,2.9535232383808094,2.3068465767116444,1.9935032483758122
YBL046W,1.3898050974512743,1.3363318340829584,1.2923538230884557,1.4247876061969016,2.075962018990505,1.4687656171914043,1.4937531234382808,1.3373313343328337,1.0899550224887555,1.7616191904047975,1.2618690654672664,1.367816091954023
YBL047C,1.792103948025987,1.9480259870064967,2.266366816591704,1.7916041979010495,2.2533733133433285,2.4142928535732135,2.027486256871564,2.648175912043978,2.3758120939530234,2.3578210894552725,1.711144427786107,2.0174912543728136
YBL049W,1.8660669665167415,2.1739130434782608,1.5807096451774112,1.6776611694152923,2.5627186406796603,1.986006996501749,1.1909045477261369,1.8015992003998,2.1274362818590706,2.024487756121939,2.3533233383308345,2.079960019990005
YBL050W,2.8825587206396803,2.44527736131934,2.4117941029485257,2.604697651174413,3.6116941529235382,3.5452273863068466,2.4932533733133435,2.5857071464267865,2.27936031984008,2.2063968015992006,2.2298850574712645,2.2788605697151425
YBL051C,2.3238380809595203,2.5932033983008496,3.164417791104448,2.472263868065967,3.8360819590204898,3.3598200899550226,2.6706646676661667,3.284857571214393,2.608695652173913,3.103448275862069,2.6656671664167915,3.9995002498750623
YBL052C,1.7236381809095451,1.3693153423288356,1.3873063468265867,1.6956521739130435,1.8650674662668665,2.0869565217391304,1.9150424787606197,1.7711144427786107,1.6041979010494753,1.9975012493753124,1.6261869065467267,1.8040979510244877
YBL054W,5.179910044977511,5.932033983008496,6.189905047476262,4.935532233883058,5.713643178410795,6.395302348825587,5.805097451274363,6.139430284857571,5.064967516241879,5.019490254872563,3.6696651674162917,4.484257871064468
YBL055C,2.6676661669165416,2.548225887056472,2.609695152423788,2.6216891554222888,3.3258370814592704,2.9885057471264367,2.866566716641679,3.0904547726136933,2.2723638180909544,2.936031984007996,1.9110444777611195,2.8630684657671166
YBL056W,3.28535732133933,3.6706646676661667,3.901049475262369,3.857071464267866,5.0299850074962515,4.329835082458771,3.60119940029985,4.0544727636181905,4.284357821089455,3.8515742128935533,3.6971514242878563,4.292853573213393
YBL057C,3.320839580209895,2.399800099950025,2.864567716141929,2.7261369315342328,3.3898050974512746,2.7756121939030485,2.5752123938030986,2.475262368815592,2.8300849575212395,3.708145927036482,3.4607696151924037,2.7976011994003
YBL058W,2.2648675662168913,2.7406296851574212,2.8565717141429285,2.296351824087956,4.126436781609195,2.84007996001999,2.6191904047976013,2.629185407296352,2.740129935032484,3.8460769615192403,2.2753623188405796,4.811094452773613
YBL059C-A,2.107946026986507,1.542728635682159,2.029985007496252,2.1494252873563218,2.5372313843078462,1.5557221389305347,1.4437781109445278,2.0684657671164417,1.7776111944027986,2.5722138930534735,1.8525737131434283,1.8220889555222388
YBL059W,3.134432783608196,2.7861069465267367,1.8265867066466768,1.9405297351324338,2.9340329835082457,1.8455772113943028,2.606696651674163,3.929535232383808,2.8850574712643677,2.8660669665167418,2.5047476261869064,2.383808095952024
YBL060W,3.0689655172413794,2.5397301349325336,2.559720139930035,2.8855572213893055,3.0449775112443778,2.6436781609195403,2.6681659170414793,2.8235882058970514,2.258870564717641,2.9365317341329336,2.8580709645177413,2.7361319340329837
YBL061C,3.3898050974512746,3.259870064967516,3.2783608195902048,3.451774112943528,3.524737631184408,3.653673163418291,2.901049475262369,3.874062968515742,2.5347326336831584,3.359320339830085,2.3873063468265867,3.0869565217391304
YBL063W,1.127936031984008,0.9290354822588706,1.0829585207396302,0.935032483758121,1.5167416291854072,1.088455772113943,0.7996001999000499,1.0044977511244377,1.2588705647176412,1.445777111444278,1.3228385807096452,0.92103948025987
YBL064C,1.4517741129435282,1.4132933533233383,2.0374812593703147,1.8730634682658671,1.5237381309345328,1.2413793103448276,0.7211394302848576,1.5827086456771615,1.12143928035982,1.909545227386307,1.537231384307846,1.6761619190404797
YBL066C,1.8125937031484258,1.3963018490754622,1.3738130934532733,1.8040979510244877,1.8860569715142428,2.420789605197401,1.7861069465267367,2.3483258370814593,1.9030484757621189,2.051474262868566,1.4472763618190905,2.2228885557221387
